Country,Diocese,Name,From,To,Bio Link,German Bio,English Bio,Archbishop
Lithuania,Kaunas,Jurgis Vilnietis,1453,1464,,,,
Lithuania,Kaunas,Motiejus II. Topolietis,1464,1470,,,,
Lithuania,Kaunas,Baltramiejus II. Svirenkavičius,1471,1482,,,,
Lithuania,Kaunas,Martynas I. iš Žemaitijos,1483,1492,,,,
Lithuania,Kaunas,Martynas II. Lintfaras,1492,1515,,,,
Lithuania,Kaunas,Mikalojus II. Radvila,1515,1529,,,,
Lithuania,Kaunas,Jurgis Talaitis,1529,1531,,,,
Lithuania,Kaunas,Mikalojus III. Vizgaila Viežgaila,1531,1533,,,,
Lithuania,Kaunas,Vaclovas Virbickis,1534,1555,,,,
Lithuania,Kaunas,Jonas Domanovskis,1556,1563,,,,
Lithuania,Kaunas,Stanislovas Narkuskis,1564,1564,,,,
Lithuania,Kaunas,Viktorinas Virbickis †,1586,,,,,
Lithuania,Kaunas,Jurgis Petkūnas Petkevičius,1567,1574,,,,
Lithuania,Kaunas,Merkelis Giedraitis,1576,1609,,,,
Lithuania,Kaunas,Mikalojus Pacas †,1624,,,,,
Lithuania,Kaunas,Stanislovas Kiška,1618,1626,,,,
Lithuania,Kaunas,Abraomas Voina †,1649,,,,,
Lithuania,Kaunas,Merkelis Elijaševičius Geišas,1631,1633,,,,
Lithuania,Kaunas,Jurgis Tiškevičius †,1656,,,,,
Lithuania,Kaunas,Petras Parčevskis,1649,1659,,,,
Lithuania,Kaunas,Aleksandras Sapiega †,1671,,,,,
Lithuania,Kaunas,Kazimieras Pacas,1667,1695,,,,
Lithuania,Kaunas,Jonas Jeronimas Krišpinas,1695,1708,,,,
Lithuania,Vilnius,"Andreas I. Vasila Andrzej Jastrzębiec, Jastrzębiec OFM",1388,1398,,,,
Lithuania,Vilnius,Jakob Plichta OFM,1399,1407,,,,
Lithuania,Vilnius,Mikołaj Gorzkowski,1408,1414,,,,
Lithuania,Vilnius,Peter von Krakau,1415,1422,,,,
Lithuania,Vilnius,Matthias von Trakai oder von Vilnius lat. Matthias Vilnensis,1422,1453,,,,
Lithuania,Vilnius,"Mikołaj z Sołecznik von Šalčininkai, Mikalojus Šalčininkietis",1453,1467,,,,
Lithuania,Vilnius,Johann,1468,1481,,,,
Lithuania,Vilnius,Andrzej Szeliga,1481,1491,,,,
Lithuania,Vilnius,Wojciech Tabor,1492,1507,,,,
Lithuania,Vilnius,Albert Radziwiłł,1507,1519,,,,
Lithuania,Vilnius,"Janusz de Thelnicz Jan Litewski, nichtehelicher Sohn von Sigismund I. danach Bischof von Posen",1519,1536,,,,
Lithuania,Vilnius,Paweł Fürst Holszański,1536,1555,,,,
Lithuania,Vilnius,Walerian Protasewicz,1556,1579,,,,
Lithuania,Vilnius,Georg Radziwill danach Bischof von Krakau,1579,1591,https://de.wikipedia.org/wiki/Georg_Radziwill_(Kardinal),"Georg Radziwill (polnisch Jerzy Radziwiłł, * 31. Mai 1556 in Vilnius, Litauen; † 21. Januar 1600 in Rom; deutsch Georg Radziwill, litauisch auch Jurgis Radvila) war ein Kardinal der römisch-katholischen Kirche.   Radziwiłłs Eltern waren Mikołaj „Czarny“ Radziwiłł und Elżbieta Szydłowiecka. Er studierte in Leipzig und Rom.  Am 17. Dezember 1574 wurde er zum Koadjutorbischof von Erzbistum Willna bestellt und wurde am 31. Dezember 1579 Nachfolger von Walerian Protasewicz als Bischof von Willna, der am gleichen Tag verstarb; er wurde Statthalter (namiestnik) von Livland. Am 10. April 1583 erhielt er von Bischof Cyprian Wilinski, OP dem Weihbischof in Vilnius das Sakrament der Priesterweihe.    Am 12. Dezember 1583 berief ihn Papst Gregor XIII. in das Kardinalskollegium. Die Bischofsweihe erhielt Georg Radziwill am 6. Januar 1573 durch Kardinal Alberto Bolognetti Apostolischer Nuntius in Polen, Mitkonsekratoren  waren Melchior Giedroyc der Bischof von Žemaitija (Samogizia o Tels; Zmudz) (Litauen) und Bischof Cyprian Wilinski, der ihn schon zum Priester weihte. Die feierliche Installation zum Kardinalpriester in seiner Titelkirche San Sisto in Rom fand am 14. Juli 1586 statt. Am 9. August 1591 wurde er zum Bischof von Krakau ernannt und am 25. Mai 1592 in der Wawel-Kathedrale seines Bistums eingeführt.  1592 wurde Radziwiłł Berater des Königs Sigismund III. Wasa von Polen. ",,
Lithuania,Vilnius,Bernard Maciejowski,1597,1598,https://de.wikipedia.org/wiki/Bernard_Maciejowski,"Bernard Maciejowski (* 1548 in Małopolska, Polen; † 19. Januar 1608 in Krakau) war Kardinal, Erzbischof von Gniezno und Primas von Polen.  Bernard Maciejowski wurde 1586 zum Priester geweiht und am 8. Juni 1587 zum Bischof von Łuck bestellt. Die Konsekration fand am 24. Januar 1588 durch den Erzbischof von Gnesen Stanisław Karnkowski statt. Am 23. Mai 1600 wurde er zum Bischof von Krakau bestellt. Am 9. Juni 1604 wurde er von Papst Clemens VIII. zum Kardinal kreiert und am 7. Januar 1605 als Kardinalpriester in San Giovanni a Porta Latina installiert. Am 31. Juli 1606 wurde er Erzbischof von Gnesen und Primas von Polen.   ",,
Lithuania,Vilnius,Benedykt Woyna,1600,1615,,,,
Lithuania,Vilnius,Eustachy Wołłowicz,1616,1630,,,,
Lithuania,Vilnius,Abraham Woyna,1631,1649,,,,
Lithuania,Vilnius,Jerzy Tyszkiewicz,1649,1656,,,,
Lithuania,Vilnius,Jan Karol Dowgiałło Zawisza,1656,1661,,,,
Lithuania,Vilnius,Jerzy Białłozor,1661,1665,,,,
Lithuania,Vilnius,Aleksander Kazimierz Sapieha,1667,1671,,,,
Lithuania,Vilnius,Mikołaj Stefan Pac,1672,1684,,,,
Lithuania,Vilnius,Aleksander Kotowicz,1685,1686,,,,
Lithuania,Vilnius,Konstanty Kazimierz Brzostowski,1687,1722,,,,
