Country,Diocese,Name,From,To,Bio Link,German Bio,English Bio,Archbishop
Bosnia & Herzegovina,Mostar-Duvno,Marijan Maravić,1645,1647,,,,
Bosnia & Herzegovina,Mostar-Duvno,Pavao Posilović,1655,1656,https://de.wikipedia.org/wiki/Pavao_Posilovi%C4%87,"Pavao Mošunjanin Posilović OFM (* um 1597 in Glamoč; † um 1657 in Duvno) war Bischof von Skradin und Duvno und kroatischer religiöser Schriftsteller.[1]  Pavao Posilović war Mitglied der Bosnischen Provinz (Provincia Srebrenica) des Franziskanerordens und wurde am 16. Juni 1642 von Papst Urban VIII. zum Bischof von Skradin (Scardona) ernannt. Die Bischofsweihe empfing er am 7. September 1642 durch Giovanni Battista Maria Pallotta, Kardinalpriester der Titelkirche San Silvestro in Capite; Mitkonsekratoren waren der Kurienerzbischof Alfonso Gonzaga und der Bischof von Minori, Patrizio Donati. Als apostolischer Vikar weilte er in Slawonien.[1]  Am 25. Oktober 1655 wurde er von Papst Alexander VII. zum Bischof von Duvno ernannt.[2][3]  Seine in der Bosančica gedruckten moralisch-instruktiven Bücher Naslađenje duhovno, koji želi dobro živiti, potom toga dobro umriti (1639) (Die seelische Nachfolge, welche gut leben will und nachdem gut sterben will), Cvijet od kriposti duhovni i tilesnije prikoristan svakomu virnomu krstjaninu koji ga šti često (1647), seine Überarbeitung der italienischen moralischen Sammlung  Fiore di virtù waren im Volk sehr beliebt. Außerdem übersetze er aus dem Italienischen und Lateinischen.[1] ","Pavao Mošunjanin Posilović OFM (* 1597 in Glamoč, † 1657 in Duvno) was Bishop of Skradin and Duvno and Croatian religious writer. Pavao Posilović was a member of the Provincia Srebrenica of the Franciscan Order and was appointed Bishop of Skradin (Scardona) on 16 June 1642 by Pope Urban VIII. The episcopal ordination he received on September 7, 1642 by Giovanni Battista Maria Pallotta, cardinal priest of the titular church of San Silvestro in Capite; Co-consecrators were the Curia Archbishop Alfonso Gonzaga and the Bishop of Minori, Patrizio Donati. As an apostolic vicar he stayed in Slavonia. On October 25, 1655 he was appointed by Pope Alexander VII as Bishop of Duvno. [2] [3] His moral-instructive books Naslađenje duhovno, koji želi dobroživiti, potom toga dobro umriti (1639) printed in the Bosančica (The spiritual succession, which wants to live well and wants to die well), Cvijet od kriposti duhovni i tilesnije prikoristan svakomu virnomu krstjaninu koji ga šti često (1647), his revision of the Italian moral collection Fiore di virtù was very popular among the people. He also translate from Italian and Latin. [1]",
Bosnia & Herzegovina,Mostar-Duvno,Mihalj Jahnn,1658,1663,,,,
Bosnia & Herzegovina,Vrhbosna,Vladislav,1141,,,,,
Bosnia & Herzegovina,Vrhbosna,Milovan,1151,,,,,
Bosnia & Herzegovina,Vrhbosna,Radogost,1171,,,,,
Bosnia & Herzegovina,Vrhbosna,Dragonja,1202,,,,,
Bosnia & Herzegovina,Vrhbosna,Bratoslav,1210,,,,,
Bosnia & Herzegovina,Vrhbosna,Vladimir,1223,1233,,,,
Bosnia & Herzegovina,Vrhbosna,Johannes Teutonicus,1233,1235,https://de.wikipedia.org/wiki/Johannes_von_Wildeshausen,"Johannes von Wildeshausen (auch Johannes Teutonicus oder Johannes Teutonikus; * um 1180 in Wildeshausen bei Oldenburg; † 4. November 1252 in Straßburg) war Ordensmeister der Dominikaner und förderte die Vereinheitlichung der dominikanischen Liturgie sowie Veränderungen der Generalkapitel.  Johannes wurde um 1180 in Wildeshausen bei Oldenburg geboren. Vermutlich wurde er vom Heiligen Dominikus in Bologna in den Orden aufgenommen. Seit dem Jahr 1224 begleitete Johannes Teutonicus den päpstlichen Legaten Konrad von Urach durch Deutschland und trat als Kreuzzugsprediger in Süddeutschland in Erscheinung. Er vermittelte im Konflikt zwischen den Stedingern und dem Erzbischof von Bremen im Stedingerkrieg.  Von 1231 bis 1233 war er Provinzial in Ungarn und von 1233 bis 1237 Bischof von Bosnien. Danach ging er als Gesandter Gregors IX. zu Iwan Assen II. Von 1238 bis 1240 war Johannes Teutonicus Provinzial der Lombardei. Im folgenden Jahr, 1241, wurde er in Paris zum Ordensmeister gewählt („Frater magister episcopus“). In der Folge predigte Johannes Teutonicus in fünf Sprachen und unterhielt gute Beziehungen zur römischen Kurie.  Er veranlasste zwei wichtige Änderungen der Konstitutionen (Satzung) durch die Generalkapitel. Die Generalkapitel finden nicht mehr abwechselnd in Bologna und Paris statt, sondern auch in anderen Orten; so 1245 in Köln, 1247 in Montpellier, 1249 in Trier und 1250 in London. Paris verlor zudem sein Hochschulmonopol. Es wurden 1248 neue Generalstudien in Montpellier, Bologna, Köln und Oxford errichtet.  Die besondere Bedeutung Johannes Teutonicus’ liegt jedoch auf dem Gebiet des Ordenslebens. Er vereinheitlichte nicht nur die dominikanische Liturgie, sondern gab der Ordensgesetzgebung eine festere Struktur. Predigt, Missionen und Studium wurden von ihm gefördert. ","Johannes von Wildeshausen (also John Teutonicus or John Teutonicus, * around 1180 in Wildeshausen near Oldenburg, † November 4, 1252 in Strasbourg) was Master of the Dominicans and promoted the standardization of the Dominican liturgy and changes in the General Chapter. Johannes was born around 1180 in Wildeshausen near Oldenburg. Presumably he was accepted by the Dominic Saints in Bologna in the Order. Since the year 1224 John Teutonicus accompanied the papal legate Konrad von Urach through Germany and appeared as a crusade preacher in southern Germany in appearance. He mediated in the conflict between the Stedingern and the Archbishop of Bremen in Stinger war. From 1231 to 1233 he was Provincial in Hungary and from 1233 to 1237 Bishop of Bosnia. He then went as ambassador Gregory IX. to Ivan Assen II. From 1238 to 1240 John Teutonicus was Provincial of Lombardy. The following year, 1241, he was elected in Paris to the Order Master (""Frater magister episcopus""). As a result, John Teutonicus preached in five languages ​​and maintained good relations with the Roman Curia. He initiated two important changes to the Constitutions by the General Chapters. The General Chapters no longer take place alternately in Bologna and Paris, but also in other places; 1245 in Cologne, 1247 in Montpellier, 1249 in Trier and 1250 in London. Paris also lost its university monopoly. There were 1248 new general studies in Montpellier, Bologna, Cologne and Oxford. However, the special significance of John Teutonicus lies in the field of religious life. He unified not only the Dominican liturgy, but gave the Order's legislation a firmer structure. He promoted preaching, missions and study.",
Bosnia & Herzegovina,Vrhbosna,Ponsa Povša,1235,1271,,,,
Bosnia & Herzegovina,Vrhbosna,Roland OP,1272,1289,,,,
Bosnia & Herzegovina,Vrhbosna,Andreas Ugrin OP,1280,,,,,
Bosnia & Herzegovina,Vrhbosna,Toma de Szentmgocs,1289,1298,,,,
Bosnia & Herzegovina,Vrhbosna,Nikola OSA,1298,1307,,,,
Bosnia & Herzegovina,Vrhbosna,Grgur Gregor von Troyes OP,1308,1313,,,,
Bosnia & Herzegovina,Vrhbosna,"Benedikt Guiskard  Guiscardus, Guisciard",1314,1317,,,,
Bosnia & Herzegovina,Vrhbosna,Benedikt OP,1317,,,,,
Bosnia & Herzegovina,Vrhbosna,Petar I.,1317,1334,,,,
Bosnia & Herzegovina,Vrhbosna,Lovro Lorandi,1336,1347,,,,
Bosnia & Herzegovina,Vrhbosna,Ivan Boniohanes OFM,1348,1349,,,,
Bosnia & Herzegovina,Vrhbosna,Peregrin Saksonac,1350,1355,,,,
Bosnia & Herzegovina,Vrhbosna,Petar II. OP,1356,1375,,,,
Bosnia & Herzegovina,Vrhbosna,Dominik OP Dominicus,1376,1381,,,,
Bosnia & Herzegovina,Vrhbosna,"Đuro de Zala, Juraj",1382,1385,,,,
Bosnia & Herzegovina,Vrhbosna,Joannes III.,1388,1400,,,,
Bosnia & Herzegovina,Vrhbosna,Ivan III. Mrnjavić,1387,1407,,,,
Bosnia & Herzegovina,Vrhbosna,Benedikt II. OSB,1410,1426,,,,
Bosnia & Herzegovina,Vrhbosna,Dionizije de Plcz Dionysius de Jakac de Kusely,1427,1428,,,,
Bosnia & Herzegovina,Vrhbosna,Josip de Bezza,1428,1443,,,,
Bosnia & Herzegovina,Vrhbosna,Rafael Herczog  de Zegoi,1444,1450,,,,
Bosnia & Herzegovina,Vrhbosna,Mihael  Michael,1451,1452,,,,
Bosnia & Herzegovina,Vrhbosna,Filip Gothali Gotha,1452,1456,,,,
Bosnia & Herzegovina,Vrhbosna,Pavao de Chomystra OFM,1457,1463,,,,
Bosnia & Herzegovina,Vrhbosna,Grgur II.,1459,1484,,,,
Bosnia & Herzegovina,Vrhbosna,Demetrius Čupor,1465,1466,,,,
Bosnia & Herzegovina,Vrhbosna,Benedikt III. Levey,1466,1484,,,,
Bosnia & Herzegovina,Vrhbosna,Matija de Várda Matthias von Várda,1486,1488,,,,
Bosnia & Herzegovina,Vrhbosna,Stjepan Crispo,1489,1490,,,,
Bosnia & Herzegovina,Vrhbosna,Luka,1490,1493,,,,
Bosnia & Herzegovina,Vrhbosna,"Gabril Polgar OP Polner, Polver, Polgar?",1494,1502,,,,
Bosnia & Herzegovina,Vrhbosna,"Mihael II. Keserić de ""Chybarth"" Gibarac?. Keserica Kesserew? auch Michael Chesulius de Donat „a Turre“, Franziskaner-Bischof von Smederevo und Gouverneur von Bosnien; er trug nicht den Titel der bosnischen Diözese","Cybat
1516", ?,,,,
Bosnia & Herzegovina,Vrhbosna,"Donat „a Turre“, Franziskaner-Bischof von Smederevo und Gouverneur von Bosnien; er trug nicht den Titel der bosnischen Diözese",1516, ?,,,,
Bosnia & Herzegovina,Vrhbosna,"Juraj II. de Bernard Gentilis, Franziskaner-Bischof von Smederevo und Gouverneur von Blaž Kovačić OFM, Franziskaner-Bischof von Smederevo und Gouverneur von Toma Skorojević, Franziskaner-Bischof von Smederevo und Gouverneur von Bosnien","Bosnien
1560",1564,,,,
Bosnia & Herzegovina,Vrhbosna,"Bernard Gentilis, Franziskaner-Bischof von Smederevo und Gouverneur von Bosnien",1533, ?,,,,
Bosnia & Herzegovina,Vrhbosna,"Blaž Kovačić OFM, Franziskaner-Bischof von Smederevo und Gouverneur von Bosnien",1544,1545,,,,
Bosnia & Herzegovina,Vrhbosna,"Toma Skorojević, Franziskaner-Bischof von Smederevo und Gouverneur von Bosnien",1560,1564,,,,
Bosnia & Herzegovina,Vrhbosna,"Antun Matković Nikola Ugrinović, Franziskaner-Bischof von Smederevo und Gouverneur von Franjo Baličević  Erzbischof von Sofia und Gouverneur von Bosnien","Bosnien
1588",1615,,,,
Bosnia & Herzegovina,Vrhbosna,"Nikola Ugrinović, Franziskaner-Bischof von Smederevo und Gouverneur von Bosnien",1584,1588,,,,
Bosnia & Herzegovina,Vrhbosna,Franjo Baličević  Erzbischof von Sofia und Gouverneur von Bosnien,1588,1615,,,,
Bosnia & Herzegovina,Vrhbosna,Petar Zlojutrić Soljanin,1601,1623,,,,
Bosnia & Herzegovina,Vrhbosna,Ljudevit Ujlaky,1602,1603,,,,
Bosnia & Herzegovina,Vrhbosna,Franjo II. Erghelius,1605,1607,,,,
Bosnia & Herzegovina,Vrhbosna,Ivan IV. Telegdi,1610,1613,,,,
Bosnia & Herzegovina,Vrhbosna,Toma Balasfy,1613,1621,,,,
Bosnia & Herzegovina,Vrhbosna,Anto Matić Požežanin,1615,1623,,,,
Bosnia & Herzegovina,Vrhbosna,"Stjepan Ladislav Deáky OFM, Bischof von  Skradinski und Direktor der bosnischen Diözese","Sennyey
1623- ?",,,,,
Bosnia & Herzegovina,Vrhbosna,"Ladislav Deáky OFM, Bischof von  Skradinski und Direktor der bosnischen Diözese",1623- ?,,,,,
Bosnia & Herzegovina,Vrhbosna,"Ivan V. Toma IV. Ivković OFM, Bischof von Drivasta und Apostolischer Vikar der Diözese des bosnischen Königreiches","Posgay
1625",1631,,,,
Bosnia & Herzegovina,Vrhbosna,"Toma IV. Ivković OFM, Bischof von Drivasta und Apostolischer Vikar der Diözese des bosnischen Königreiches",1625,1631,,,,
Bosnia & Herzegovina,Vrhbosna,Ivan VI. Tonko Mrnjavić,1631,1635,,,,
Bosnia & Herzegovina,Vrhbosna,"Jeronim Lučić, Bischof von Drivasta und Apostolischer Vikar der Diözese des bosnischen Königreiches",1634,1639,,,,
Bosnia & Herzegovina,Vrhbosna,"Toma V. Mrnjavić OFM, Bischof von Belgrad",1639,1644,,,,
Bosnia & Herzegovina,Vrhbosna,"Marijan II. Maravić, Bischof von  Skradinski und Gouverneur von Bosnien",1645,1660,,,,
Bosnia & Herzegovina,Vrhbosna,"Marin Ibrišimović OFM, Bischof von Belgrad, Direktor der Diözese in Ungarn",1647,1648,,,,
Bosnia & Herzegovina,Vrhbosna,"Pavao Posilović, Bischof von Belgrad und Gouverneur von Bosnien",1648,1650,,,,
Bosnia & Herzegovina,Vrhbosna,"Mato Benlić OFM, Bischof von Belgrad, Direktor der Diözese in Ungarn",1651,1660,,,,
Bosnia & Herzegovina,Vrhbosna,Nikola Ogramić Nicolaus Plumbensis,1669,1701,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Konstantin ,1142,1154,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Salvia, OSB",1250,1276,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Nikola aus Dubrovnik, OFM",1322,1333,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Bonifatius,1344,,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Ivan de Mobili, OCist",1345,,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Ivan de Rupella, OCarm",1349,,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Matthias de Altamuta, OCist",1355,,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Nikola de Paden, OSA",1371,,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Ivan ,1389,,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Dessa auch Uljas, OFM",1362,1370,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Franjo Franziskus,1370,1374,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Ratko aus Dubrovnik,1385,1393,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Jakov Norvegije aus Dubrovnik, OP",1391,1416,,,,
Bosnia & Herzegovina,Trebinje-Mrkan," ? Ivan Muzarić Mazarek, OP",1417,,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Dominik Grancorve, OP",1425,1430,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Ivan aus Dubrovnik, OP",1435,,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Michael Natalis,1436,1456,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Blaž Blaise aus Dubrovnik, OP",1464,1481,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Donat Đurđević Donato de Georgiis, OP",1481,1492,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Đuro Kružić, OCist",1493,1513,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Augustin Nallius de Nabe, OP",1514,1527,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Franjo Pucić Francesco Pozzo, OP",1528,1532,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Thomas Crijević Cervino, OP",1532,1562,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Giacomo Luccari, OFM",1562,1575,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Somin Metis,1575,1599,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Tommaso Nadal ,1606,1608,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Ambrosius Gozzeo, OP",1609,1615,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Chrysostomus Antic, OSB",1615,1647,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Savino Florian,1647,1661,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,Scipione de Martinis,1663,1668,,,,
Bosnia & Herzegovina,Trebinje-Mrkan,"Antonio Primi, OFM",1669,1703,,,,
