Country,Diocese,Name,From,To,Bio Link,German Bio,English Bio,Archbishop
Albania,Durres,"Decio Carafa, then Archbishop of Naples",1608,1613,https://de.wikipedia.org/wiki/Decio_Carafa,"Decio Carafa (* 1556 in Neapel, � 23. Januar 1626, ebd.) War ein italienischer Kardinal aus dem Hause Carafa. Von 1613 bis zu seinem Tod war er Erzbischof von Neapel.

Decio Carafa stammte aus einer bekannten neapolitanischen Adelsfamilie und war ein Nachkomme von Papst Paul IV. Sein Onkel Mario, Erzbischof von Neapel, lehrte den jungen Decio. Nach dem Tod seines Onkels 1576 ging er nach Rom, wurde Referent der Apostolischen Signatur und erhielt den Titel eines Pr�lats des p�pstlichen Hauses. 1598 wurde Carafa in Portugal zum allgemeinen Sammler, der er bis 1604 blieb. Zusammen mit dem apostolischen Nuntius in Spanien konnte er zahlreiche Konflikte zugunsten des Heiligen Stuhls l�sen. Wann und ob er die geistlichen Ordinationen erhalten hat, ist unklar. Anfang 1605 galt er als Kandidat f�r den Erzstuhl von Neapel und die Kardinalw�rde, aber Papst Clemens VIII. starb, bevor er sich entscheiden konnte.

Papst Paul V. ernannte ihn 1606 zum Titularerzbischof von Damaskus und zum Apostolischen Nuntius in Flandern. Carafas besondere Aufgabe bestand darin, den Klerus zu einer strengen Beachtung kirchlicher Disziplin zu bewegen und das kirchliche Leben generell zu erneuern. 1607 war er Nuntius in Spanien, den er bis 1611 blieb. Er kam 1610 in den Streit um das Erbe der Herzogt�mer J�lich und Cleves. Auch in Spanien versuchte er die kirchliche Disziplin durchzusetzen, wie dies auf dem Konzil von Trient beschlossen wurde. Seine unnachgiebige Haltung machte ihn bald unbeliebt.

Am 17. August 1611 nahm Paul V. ihn als Kardinalpriester von San Lorenzo in Panisperna in das Kardinalskollegium ein. 1612 entschied er sich f�r die Titelkirche Santi Giovanni e Paolo. Im Januar 1613 wurde Kardinal Carafa der neue Erzbischof von Neapel. Er hielt 1619, 1622 und 1623 drei Di�zesansynoden und ver�ffentlichte zahlreiche Verordnungen. Er arbeitete auch intensiv an der Gr�ndung neuer Pfarreien und Kl�ster. Er nahm 1621 und 1623 am Konklave zur Wahl eines Papstes teil. Kardinal Carafa galt als Papsttum. Aufgrund seines Alters und seiner Krankheit hatte er jedoch keine gro�en Ambitionen f�r das P�pstliche Amt. Dar�ber hinaus wandten sich die spanischen Kardin�le gegen eine Kandidatur Carafas. Drei Jahre sp�ter starb er nach langer Krankheit 70 Jahre in Neapel und wurde dort im Dom begraben.","Decio Carafa (* 1556 in Naples , � January 23, 1626 ibid) was an Italian cardinal from the House of Carafa . From 1613 until his death he was Archbishop of Naples .

Decio Carafa came from a well-known Neapolitan noble family and was a descendant of Pope Paul IV. His uncle Mario , Archbishop of Naples, taught the young Decio. After the death of his uncle in 1576 he went to Rome and became a Referent of the Apostolic Signatura and got the title of Papal House Prelate. In 1598 Carafa became general collector in Portugal, which he remained until 1604. Together with the apostolic nuncio in Spain, he was able to solve numerous conflicts in favor of the Holy See. When and if he received the spiritual ordinations is unclear. In early 1605 he was considered a candidate for the Ore Chair of Naples and the cardinal dignity, but Pope Clement VIII. died before he could decide about it.

Pope Paul V appointed him in 1606 Titular Archbishop of Damascus and Apostolic Nuncio in Flanders. Carafas particular task was to move the clergy to a strict observance of ecclesiastical discipline and to renew the church life in general. In 1607 he was Nuncio in Spain, which he remained until 1611. He came in 1610 in the dispute over the inheritance of the duchies J�lich and Cleves . In Spain, too, he tried to enforce ecclesiastical discipline, as decided at the Council of Trent . His relentless attitude soon made him unpopular.

On August 17, 1611 Paul V took him as cardinal priest of San Lorenzo in Panisperna in the College of Cardinals . In 1612 he opted for the titular church of Santi Giovanni e Paolo . In January 1613, Cardinal Carafa became the new Archbishop of Naples. He held three diocesan synods in 1619, 1622 and 1623 and published numerous reform ordinances. He also worked intensively on the founding of new parishes and monasteries. He participated in 1621 and 1623 at the conclave for the election of a pope. Cardinal Carafa was considered a papabileHowever, because of age and illness, he had no great ambitions for the Papal Office. In addition, the Spanish Cardinals turned against a candidacy Carafas. Three years later he died after a long illness 70 years in Naples and was buried in the cathedral there.",
Albania,Durres,Antonio Provana danach Erzbischof von Turin,1622,"1632,",,,,
Albania,Durres,Girolamo Greco,1634,?,,,,
Albania,Durres,"Marco Scura, O.F.M.",1640,1656,,,,
Albania,Durres,Nicola Carpegna,1657,?,,,,
Albania,Durres,Gerardus Galata,1670,1696,,,,
Albania,Shkodra,Bassus ,387,,,,,
Albania,Shkodra,Senecion ,431,,,,,
Albania,Shkodra,Andreas ,519,,,,,
Albania,Shkodra,Stephan ,590,,,,,
Albania,Shkodra,Johannes Ioannes Scoritan ,598,,,,,
Albania,Shkodra,Konstantin ,601,,,,,
Albania,Shkodra,Georg I. ,1141,,,,,
Albania,Shkodra,Peter I. von Svač ,1199,,,,,
Albania,Shkodra, ? ,1251,,,,,
Albania,Shkodra,Stephan II. Shtjefën Marini/Marin Žaretić? bis,1303,,,,,
Albania,Shkodra,Miroslav ,1307,,,,,
Albania,Shkodra,Teodorico ,1322,,,,,
Albania,Shkodra,Peter II.,1325,,,,,
Albania,Shkodra,Marcus I.,1346,,,,,
Albania,Shkodra,Marinus I. bis,1367,,,,,
Albania,Shkodra,"Anton de Seluciis, OP",1367,,,,,
Albania,Shkodra,Francesco I.,1388,,,,,
Albania,Shkodra,"Heinrich, OFM ",1390,,,,,
Albania,Shkodra,Andruin ,1396,,,,,
Albania,Shkodra,"Christopher, OESA Juni bis Dezember",1401,,,,,
Albania,Shkodra,"Migliorino Manfredi, O.F.M. Meliorin",1401,1402,,,,
Albania,Shkodra,"Bartolomeo Vanni, OESA",1402,1403,,,,
Albania,Shkodra,Progan Printzenago,1403,1405,,,,
Albania,Shkodra,Johannes II.,1407,1440,,,,
Albania,Shkodra,"Emmanuel, OP Emanueli de Kandja",1451,1459,,,,
Albania,Shkodra,Emmanuel II.,1459,,,,,
Albania,Shkodra,Thaddeus Pascaligo Tade Paskalika,1465,,,,,
Albania,Shkodra,Bartolomeo Bartolome Barbarigo,1467,1471,,,,
Albania,Shkodra,"Francesco II. de Sanctis, O.F.M.",1471,1491,,,,
Albania,Shkodra,Nicolò Lupi,1492,,,,,
Albania,Shkodra,Nicholas II. Nikollë Gravina,1495,,,,,
Albania,Shkodra,"Giacomo de Humano, O.E.S.A. Jakob von Noto",1511,1517,,,,
Albania,Shkodra,"Pedro II. Cardona, C.R.S.A.",1518,1522,,,,
Albania,Shkodra,"Girolamo Vascheri, O.F.M.",1522,1524,,,,
Albania,Shkodra,"Antonio Beccari, O.P.",1534,1543,,,,
Albania,Shkodra,Sedisvakanz,1543,1575,,,,
Albania,Shkodra,Melchiorre Pelletta,1570,,,,,
Albania,Shkodra,Teodoro Calompsi,1575,1578,,,,
Albania,Shkodra,"Paolo da Zara, O.P.",1582,1585,,,,
Albania,Shkodra,Duka Armani,1590,,,,,
Albania,Shkodra,Andreas II. bis,1622,,,,,
Albania,Shkodra,"Domenico Andreassi, O.F.M. Dominik Andrijašević / Dominicus Andriasius",1622,1637,,,,
Albania,Shkodra,Benedikt Ursini,1626,,,,,
Albania,Shkodra,Francesco III. Cruta 1645,1640,circa,,,,
Albania,Shkodra,"Gregorio Frasini, O.F.M. Gregorio Frassina de Novara",1646,1656,,,,
Albania,Shkodra,Dominicus I. Andrijasevic,?,1639,,,,
Albania,Shkodra,Pjetër Bogdani,1656,1677,https://de.wikipedia.org/wiki/Pjet%C3%ABr_Bogdani,"Pjetër Bogdani (italienisch Pietro Bogdano, * um 1630 in Gur i Hasit bei Kukës; † Dezember 1689 in Priština) war Bischof von Shkodra und Erzbischof von Skopje sowie ein bedeutender Autor der frühen albanischen Literatur. Sein 1685 entstandenes Buch Cuneus Prophetarum ist das erste bedeutende Prosawerk in albanischer Sprache.  Pjetër Bogdanis Familie gehörte zur schmalen Elite der katholischen Albaner. Seine erste Ausbildung erhielt der junge Bogdani im Franziskanerkloster von Tschiprowzi im Nordwesten Bulgariens. Später studierte er am Illyrischen Seminar von Loreto in Italien. 1651–1654 wirkte er als Gemeindepfarrer im nordalbanischen Pult, danach studierte er bis 1656 am Seminar der Propagandakongregation in Rom, wo er die Doktorwürden sowohl in Philosophie als auch in Theologie erwarb.  Am 6. März 1656 wurde er zum Bischof von Shkodra und zum Administrator des Erzbistums Antivari ernannt. In Shkodra wirkte er bis 1677 als Bischof, die Administratur von Antivari versah er bis 1671. Während des Österreichisch-Türkischen Krieges musste Bogdani Shkodra verlassen. Als Oberhaupt der albanischen Katholiken galt er nicht zu Unrecht als Sympathisant der Habsburger. Von 1664 bis 1669 lebte er in den bei Shkodra gelegenen Dörfern Barbullush und Rjoll.  Am 8. November 1677 folgte er seinem Onkel Andrea Bogdani als Erzbischof von Skopje nach. Seine antitürkische Haltung, sein hohes Amt in der katholischen Kirche und nicht zuletzt weil er die Spitze der christlichen Rebellion 1690 in Kosovo bildete, musste Pjetër Bogdani von den osmanischen Machthabern nach Ragusa fliehen. Von dort ging er für einige Zeit nach Venedig und Padua. In Padua wurde Bogdani freundlich von Kardinal Gregorio Barbarigo aufgenommen, in dessen Diensten er 22 Jahre zuvor gestanden hatte. Kardinal Barbarigo war an der Kurie zuständig für die Angelegenheiten der katholischen Kirche in den Ländern des Ostens, und er interessierte sich für die Kulturen des Balkans und der Levante. Deshalb förderte er auch die literarische Tätigkeit Bogdanis und finanzierte den Druck von dessen Werken.  Nachdem Bogdani sein Hauptwerk Cuneus Prophetarum hatte in Padua drucken lassen, kehrte er im März 1686 auf den Balkan zurück. Dort engagierte er sich für den Aufstand der christlichen Bewohner gegen die osmanische Herrschaft. Als die österreichische Armee 1689 im Großen Türkenkrieg das Kosovo erreichte, führte er ihr mehrere tausend albanische Freiwillige zu, die an der Eroberung Prizrens teilnahmen. Im Dezember 1689 erlag Bogdani in Priština einer Krankheit und wurde in der dortigen Großen Moschee, die in eine Kirche umgewandelt wurde, begraben. Sein Grab wurde später von osmanischen Soldaten zerstört und die Gebeine auf der Straße entsorgt.  Der Cuneus Prophetarum (dt. „Die Schar der Propheten“) ist eine aus zwei Teilen bestehende theologische Abhandlung. Dem ersten Teil liegen Texte des Alten Testaments zugrunde, der zweite beschäftigt sich mit dem Leben Jesu. Zuerst befasst sich Bogdani mit der Erschaffung des Menschen. Dann folgt ein langer Abschnitt über die Prophetie, dem das Werk auch seinen Titel verdankt. Im Zentrum stehen die Propheten der Bibel, daneben sind in Versform auch die Vorhersagen von verschiedenen heidnischen Sibyllen aufgenommen, die nach Bogdanis Darstellung ebenso auf das Kommen des Messias hinweisen. Der neutestamentliche Teil behandelt in den einzelnen Kapiteln verschiedene Aspekte des Wirkens Christi: sein Leben, seine Wundertaten, den Tod am Kreuz, die Auferstehung und die Wiederkunft am Ende der Zeiten. Im Anhang finden sich ein kurzer Abschnitt aus dem Buch Daniel in acht verschiedenen Sprachen und eine kurze Familiengeschichte der Bogdani.  Pjetër Bogdani hatte das albanische Manuskript seines Buches schon fertig nach Padua mitgebracht. Vermutlich damit es die päpstlichen Zensurbehörden leichter überprüfen konnten, verlangte die Kongregation De Propaganda Fide vor der Drucklegung eine italienische Übersetzung. Daran arbeitete Bogdani im Jahr 1685. Schließlich wurde sein Buch zweisprachig gedruckt, wobei die beiden Versionen in Spalten nebeneinander standen. Der lange parallele Text ist bis heute eine wichtige Quelle für die Albanologie. Für den albanischen Text benutzte Bogdani das lateinische Alphabet, das er um einige kyrillische Buchstaben für besondere Laute seiner Muttersprache ergänzte. Als sprachliche Vorlagen dienten ihm die wenigen albanischsprachigen Bücher von Pjetër Budi, Lekë Matrënga und Frang Bardhi, die sich damals im Besitz der römischen Propagandakongregation befanden.  Der Cuneus Prophetarum wurde 1691 und 1702 in Venedig nachgedruckt. ","Pjetër Bogdani (Italian Pietro Bogdano, * 1630 in Gur i Hasit at Kukës, † December 1689 in Priština) was Bishop of Shkodra and Archbishop of Skopje and a major author of early Albanian literature. His 1635 book Cuneus Prophetarum is the first significant prose work in Albanian language. Pjetër Bogdani's family belonged to the narrow elite of Catholic Albanians. His first education was given by the young Bogdani in the Franciscan monastery of Chiprovtsi in northwestern Bulgaria. Later he studied at the Illyric Seminary of Loreto in Italy. 1651-1654 he worked as a parish priest in the North Albanian desk, then he studied until 1656 at the Seminary of the Propaganda Congregation in Rome, where he earned his doctorate in both philosophy and theology. On March 6, 1656 he was appointed bishop of Shkodra and administrator of the archbishopric Antivari. In Shkodra he worked until 1677 as a bishop, the administration of Antivari he provided until 1671. During the Austro-Turkish War Bogdani had to leave Shkodra. As head of the Albanian Catholics, he was not wrongly considered a sympathizer of the Habsburgs. From 1664 to 1669 he lived in the villages of Barbullush and Rjoll near Shkodra. On November 8, 1677, he succeeded his uncle Andrea Bogdani as Archbishop of Skopje. His anti-Turkish stance, his high office in the Catholic Church and not least because he was the head of the Christian rebellion in Kosovo in 1690, had to flee Pjetër Bogdani from the Ottoman rulers to Ragusa. From there he went to Venice and Padua for a while. In Padua Bogdani was kindly received by Cardinal Gregorio Barbarigo, in whose service he had been 22 years earlier. Cardinal Barbarigo was in charge of the affairs of the Catholic Church in the Eastern countries at the Curia, and he was interested in the cultures of the Balkans and the Levant. Therefore, he also promoted the literary activity of Bogdani and financed the printing of his works. After Bogdani had his major work Cuneus Prophetarum printed in Padua, he returned to the Balkans in March 1686. There he committed himself to the revolt of the Christian inhabitants against the Ottoman rule. When the Austrian army reached Kosovo in 1689 in the Great Turkish War, he led her several thousand Albanian volunteers who participated in the conquest of Prizren. In December 1689 Bogdani died in Pristina of a disease and was buried in the local Great Mosque, which was converted into a church. His grave was later destroyed by Ottoman soldiers and disposed of the bones on the street. The Cuneus Prophetarum is a two-part theological treatise. The first part is based on texts of the Old Testament, the second deals with the life of Jesus. First, Bogdani deals with the creation of man. Then follows a long section on prophecy, to which the work owes its title. In the center are the prophets of the Bible, in addition, the predictions of various pagan sibyls are included in verse form, which also point to the coming of the Messiah according to Bogdani's presentation. In the individual chapters, the New Testament part deals with various aspects of the work of Christ: his life, his miracles, the death on the cross, the resurrection, and the return at the end of time. Attached is a short section from the book of Daniel in eight different languages ​​and a short family history of the Bogdani. Pjetër Bogdani had already brought the Albanian manuscript of his book to Padua. Presumably to make it easier for the papal censors to verify, the Congregation De Propaganda Fide requested an Italian translation before going to press. That's what Bogdani was working on in 1685. Finally, his book was printed in two languages, the two versions standing side by side in columns. The long parallel text is still an important source for albanology. For the Albanian text Bogdani used the Latin alphabet, which he added to some Cyrillic letters for special sounds of his mother tongue. As linguistic templates served him the few Albanian -language books by Pjetër Budi, Lekë Matrënga and Frang Bardhi, which were then in the possession of the Roman propaganda Congregation. The Cuneus Prophetarum was reprinted in Venice in 1691 and 1702.",
Albania,Shkodra,Dominicus II. Babić Bubich,1677,1686,,,,
Albania,Shkodra,Andreas Galata,1686,1690,,,,
Albania,Shkodra,Marinus II. Grago,1690,1691,,,,
Albania,Shkodra,Anton II. Ndoc Vlladanji,1691,1693,,,,
Albania,Shkodra,Antonius III. de Nigris Negri,1693,1702,,,,
Albania,Sapa,Peter ,1291,,,,,
Albania,Sapa,Paul,?,1376,,,,
Albania,Sapa,"Benvenuto, O.F.M.",1376,?,,,,
Albania,Sapa,Pietro Zaccaria,1395,?,,,,
Albania,Sapa,Nicola 1422,1414,circa,,,,
Albania,Sapa,Michele,1422,1428,,,,
Albania,Sapa,"Pietro, O.S.B.",1425,1428,,,,
Albania,Sapa,Matteo Ermolao danach Bischof von Arbe,1433,1440,,,,
Albania,Sapa,Giorgio,1440,?,,,,
Albania,Sapa,"Emanuele, O.P. Barbarigo danach Bischof von Parenzo Apostolischer Administrator",1468,1471,,,,
Albania,Sapa,Bartolomeo Barbarigo danach Bischof von Parenzo Apostolischer Administrator,1468,1471,,,,
Albania,Sapa,Marino Summa,1473,?,,,,
Albania,Sapa,"Gabriele, O.F.M. 1489–1490 Apostolischer Administrator",1479,"?
Biagio",,,,
Albania,Sapa,Biagio Apostolischer Administrator,1489,1490,,,,
Albania,Sapa,Prosdocimo 1500,1490,circa,,,,
Albania,Sapa,Pietro Strebbigna,1503,1508,,,,
Albania,Sapa,"Domingo García, O.P.",1508,?,,,,
Albania,Sapa,Giorgio ?,,1513,,,,
Albania,Sapa,"Pierre Tallon, O.F.M.",1513, ?,,,,
Albania,Sapa,"Juan Buenaventura Valderrama, O.F.M.",1518, ?,,,,
Albania,Sapa,"Afonso Cavalheiro, O.F.M.Conv.",1521, ?,,,,
Albania,Sapa,Teobaldo Bianchi –1582,1560,,,,,
Albania,Sapa,Giorgio Palma –circa,1590,,,,,
Albania,Sapa,Nicola Bianchi –1617 oder,1618,,,,,
Albania,Sapa,Simoni Jeçi –1621,1620,,,,,
Albania,Sapa,Pietro Budi –1622,1621,,,,,
Albania,Sapa,Giorgio Bianchi –1635 danach Erzbischof von Bar,1623,,,,,
Albania,Sapa,Francesco Bianchi –1644,1635,,,,,
Albania,Sapa,"Simeone de Summis, O.F.M. –1672",1647,,,,,
Albania,Sapa,Stefano de Gaspare –1680,1673,,,,,
Albania,Sapa,Martin Jelić –1684,1682,,,,,
Albania,Sapa,Giorgio Teodori –1706,1685,,,,,
Bosnia & Herzegovina,Mostar-Duvno,Malchus,590,597,,,,
Bosnia & Herzegovina,Mostar-Duvno,Ivan de Hoio,1313,,,,,
Bosnia & Herzegovina,Mostar-Duvno,Madije,1337,1345,,,,
Bosnia & Herzegovina,Mostar-Duvno,Ivan,1345,,,,,
Bosnia & Herzegovina,Mostar-Duvno,Guerin,1347,,,,,
Bosnia & Herzegovina,Mostar-Duvno,Stjepan,1355,1371,,,,
Bosnia & Herzegovina,Mostar-Duvno,Petar Telikona,1394,,,,,
Bosnia & Herzegovina,Mostar-Duvno,Juraj I. Georgius I.,1406,1412,,,,
Bosnia & Herzegovina,Mostar-Duvno,Juraj II.,1412,1419,,,,
Bosnia & Herzegovina,Mostar-Duvno,Blaž de Navara Blasiu de Novariena,1419,,,,,
Bosnia & Herzegovina,Mostar-Duvno,Nikola,1426,1433,,,,
Bosnia & Herzegovina,Mostar-Duvno,Hugo Fornetus,1433,1439,,,,
Bosnia & Herzegovina,Mostar-Duvno,Jeronim Trogiranin Tragurio,1439,1459,,,,
Bosnia & Herzegovina,Mostar-Duvno,Nikola II. Nikola Zadranin,1460,1464,,,,
Bosnia & Herzegovina,Mostar-Duvno,Vid de Ruscis,1489,1495,,,,
Bosnia & Herzegovina,Mostar-Duvno,"Tomás de Córdoba, OSA",1507,1540,,,,
Bosnia & Herzegovina,Mostar-Duvno,"Alvaro Salas Sánchez, OSA",1514,1520,,,,
Bosnia & Herzegovina,Mostar-Duvno,Andrija Klement de Turrecremata,1520,,,,,
Bosnia & Herzegovina,Mostar-Duvno,Nikola de Berganicio,1536,1551,,,,
Bosnia & Herzegovina,Mostar-Duvno,"Daniel Vocacio, OFM, auch Weihbischof in Sigüenza Spanien",1551,1575,,,,
Bosnia & Herzegovina,Mostar-Duvno,Daniel Vladimirović Neretvanin ?,1590,,,,,
Bosnia & Herzegovina,Mostar-Duvno,Nikola Ugrinović,1597,1606,,,,
Bosnia & Herzegovina,Mostar-Duvno,"Alfonso de Requesens Fenollet, OFM",1610,1625,,,,
Bosnia & Herzegovina,Mostar-Duvno,Marijan Maravić,1645,1647,,,,
