Country,Diocese,Name,From,To,Bio Link,German Bio,English Bio,Archbishop
Albania,Durres,Antonio Provana danach Erzbischof von Turin,1622,"1632,",,,,
Albania,Durres,Girolamo Greco,1634,?,,,,
Albania,Durres,"Marco Scura, O.F.M.",1640,1656,,,,
Albania,Durres,Nicola Carpegna,1657,?,,,,
Albania,Durres,Gerardus Galata,1670,1696,,,,
Albania,Durres,"Pius Bonifacius Gams, Series episcoporEcclesiae Catholicae, Leipzig S.",407,408.,https://de.wikipedia.org/wiki/Pius_Bonifacius_Gams,"Pius Bonifacius Gams OSB (* 23. Januar 1816 in Mittelbuch; † 11. Mai 1892 in München; Taufname: Bonifazius Gams) war ein deutscher römisch-katholischer Theologe, Geistlicher und Kirchenhistoriker.  Gams absolvierte von 1826 bis 1834 das Gymnasium in Biberach an der Riß und Rottweil, studierte dann von 1834 bis 1838 Philosophie und Theologie an der Universität Tübingen. 1838 erhielt er den Preis der theologischen Fakultät und den 1. homiletischen Preis. An das Studium anschließend trat er in das Priesterseminar Rottenburg ein und wurde am 11. September 1839 dort durch Bischof Johann Baptist von Keller zum Priester geweiht. Er wurde zunächst Vikar in Aichstetten, ab 1840 in Gmünd und dann ab 1841 in Horb am Neckar. In den Jahren 1842 bis 1843 machte er eine wissenschaftliche Reise über München, Berlin und Paris. Nach seiner Rückkehr im April 1844 wurde er Pfarrverweser in Wurmlingen und im Dezember 1844 Professoratsverweser in Rottweil. 1845 wechselte er an die Lateinschule in Gmünd.   Am 1. Mai 1847 wurde Gams als Professor an die theologisch-philosophische Lehranstalt in Hildesheim berufen, wo er Philosophie und allgemeine Weltgeschichte lehrte. Dort war er neben unter anderem Wenzeslaus Mattes Mitbegründer und Mitherausgeber der Theologischen Monatschrift. Die katholisch-theologische Fakultät in Tübingen verlieh ihm die Ehrendoktorwürde (Dr. theol. h.c.). Neben seiner Lehrtätigkeit und der wissenschaftlichen Tätigkeit half er in Hildesheim auch in der Seelsorge aus und gründete 1853 das in Hildesheim erscheinende Katholische Sonntagsblatt.   Im August 1855 legte Bonifazius Gams die Professur nieder und trat am 29. September 1855 in der Abtei St. Bonifaz in München in den Benediktinerorden ein. Am 5. Oktober 1856 legte er die Profess ab. Im Orden erhielt er den Namen Pius, wobei er seine Werke unter dem Namen Pius Bonifacius veröffentlichte. Im Orden wirkte er als Prediger und in der Seelsorge in Pfarrei St. Bonifaz. Außerdem bekleidete er die Ämter eines Novizenmeisters, Subpriors und Priors. Daneben behielt er seine wissenschaftliche Tätigkeit aufrecht. In den Jahren 1864 und 1865 machte er eine längere Forschungsreise nach Spanien. In den letzten Lebensjahren erblindete er.  1873 veröffentlichte Gams die erste Ausgabe seines Handbuches Series Episcoporum Ecclesiae Catholicae quotquot innotuerunt a beato Petro apostolo, das inhaltlich über den Titel Abfolge der Bischöfe der katholischen Kirche hinausgeht.[1] Es war die damals umfassendste Gesamtübersicht über die katholische Kirche weltweit,[2] samt statistischer Angaben, ein Handbuch der (katholischen) Kirchenkunde, das – durch aktualisierte Neuausgaben – bis ins 20. Jahrhundert ohnegleichen blieb.[3] Ausführlich (auf 72 Seiten) wird z. B. die Kirche in „Germania“ in Geschichte und Gegenwart dargestellt.[4]  Neben unzähligen Aufsätzen schrieb er regelmäßig Beiträge für Lexika, so hat er unter anderem Artikel für das Allgemeine Kirchenlexikon von Joseph Aschbach verfasst, das von 1846 bis 1850 in Frankfurt am Main erschien.  Weitere Schriften: ","Pius Bonifacius Gams OSB (born January 23, 1816 in Middle Book, † May 11, 1892 in Munich, christening: Boniface Gams) was a German Roman Catholic theologian, clergyman and church historian. Gams graduated from 1826 to 1834 high school in Biberach on the Riss and Rottweil, then studied from 1834 to 1838 philosophy and theology at the University of Tübingen. In 1838 he received the prize of the theological faculty and the 1st homiletic prize. After graduation, he entered the seminary in Rottenburg and was consecrated there on September 11, 1839 by Bishop Johann Baptist von Keller. He was first vicar in Aichstetten, from 1840 in Gmünd and then from 1841 in Horb am Neckar. Between 1842 and 1843 he made a scientific journey through Munich, Berlin and Paris. After his return in April 1844, he became parish administrator in Wurmlingen and in December 1844 Professoratsverweser in Rottweil. In 1845 he moved to the Latin School in Gmünd. On May 1, 1847, Gams was appointed professor at the Theological and Philosophical Institute in Hildesheim, where he taught philosophy and general world history. There he was, among others, Wenzeslaus Mattes co-founder and co-editor of Theological Monatsschrift. The Catholic Theological Faculty in Tübingen awarded him an honorary doctorate (Dr. theol.h.c.). In addition to his teaching and scientific work, he helped out in Hildesheim in pastoral care and founded in 1853 in Hildesheim appearing Catholic Sunday newspaper. In August 1855 Boniface Gams resigned his professorship and entered the Benedictine Order on September 29, 1855 in the abbey of St. Bonifaz in Munich. On October 5, 1856 he made the profession. In the Order he was named Pius, where he published his works under the name Pius Bonifacius. In the Order he worked as a preacher and in pastoral care in parish of St. Boniface. In addition, he held the offices of a novice master, subpriors and Prior. In addition, he maintained his scientific activity. In the years 1864 and 1865 he made a long expedition to Spain. In the last years of his life he went blind. In 1873, Gams published the first edition of his handbook Series Episcoporum Ecclesiae Catholicae quotquot innotuerunt a beato Petro apostolo, which goes beyond the title sequence of the bishops of the Catholic Church. [1] It was then the most comprehensive overview of the Catholic Church worldwide, including statistical information, a handbook of (Catholic) church studies, which remained - with updated new editions - until the 20th century unparalleled. In detail (on 72 pages) z. B. the church in ""Germania"" in history and present. [4] In addition to countless essays he regularly wrote articles for encyclopedias, so he has written articles for the general church encyclopaedia by Joseph Aschbach, which appeared from 1846 to 1850 in Frankfurt am Main. Further writings:",
Albania,Shkodra,Bassus ,387,,,,,
Albania,Shkodra,Senecion ,431,,,,,
Albania,Shkodra,Andreas ,519,,,,,
Albania,Shkodra,Stephan ,590,,,,,
Albania,Shkodra,Johannes Ioannes Scoritan ,598,,,,,
Albania,Shkodra,Konstantin ,601,,,,,
Albania,Shkodra,Georg I. ,1141,,,,,
Albania,Shkodra,Peter I. von Svač ,1199,,,,,
Albania,Shkodra, ? ,1251,,,,,
Albania,Shkodra,Stephan II. Shtjefën Marini/Marin Žaretić? bis,1303,,,,,
Albania,Shkodra,Miroslav ,1307,,,,,
Albania,Shkodra,Teodorico ,1322,,,,,
Albania,Shkodra,Peter II.,1325,,,,,
Albania,Shkodra,Marcus I.,1346,,,,,
Albania,Shkodra,Marinus I. bis,1367,,,,,
Albania,Shkodra,"Anton de Seluciis, OP",1367,,,,,
Albania,Shkodra,Francesco I.,1388,,,,,
Albania,Shkodra,"Heinrich, OFM ",1390,,,,,
Albania,Shkodra,Andruin ,1396,,,,,
Albania,Shkodra,"Christopher, OESA Juni bis Dezember",1401,,,,,
Albania,Shkodra,"Migliorino Manfredi, O.F.M. Meliorin",1401,1402,,,,
Albania,Shkodra,"Bartolomeo Vanni, OESA",1402,1403,,,,
Albania,Shkodra,Progan Printzenago,1403,1405,,,,
Albania,Shkodra,Johannes II.,1407,1440,,,,
Albania,Shkodra,"Emmanuel, OP Emanueli de Kandja",1451,1459,,,,
Albania,Shkodra,Emmanuel II.,1459,,,,,
Albania,Shkodra,Thaddeus Pascaligo Tade Paskalika,1465,,,,,
Albania,Shkodra,Bartolomeo Bartolome Barbarigo,1467,1471,,,,
Albania,Shkodra,"Francesco II. de Sanctis, O.F.M.",1471,1491,,,,
Albania,Shkodra,Nicolò Lupi,1492,,,,,
Albania,Shkodra,Nicholas II. Nikollë Gravina,1495,,,,,
Albania,Shkodra,"Giacomo de Humano, O.E.S.A. Jakob von Noto",1511,1517,,,,
Albania,Shkodra,"Pedro II. Cardona, C.R.S.A.",1518,1522,,,,
Albania,Shkodra,"Girolamo Vascheri, O.F.M.",1522,1524,,,,
Albania,Shkodra,"Antonio Beccari, O.P.",1534,1543,,,,
Albania,Shkodra,Sedisvakanz,1543,1575,,,,
Albania,Shkodra,Melchiorre Pelletta,1570,,,,,
Albania,Shkodra,Teodoro Calompsi,1575,1578,,,,
Albania,Shkodra,"Paolo da Zara, O.P.",1582,1585,,,,
Albania,Shkodra,Duka Armani,1590,,,,,
Albania,Shkodra,Andreas II. bis,1622,,,,,
Albania,Shkodra,"Domenico Andreassi, O.F.M. Dominik Andrijašević / Dominicus Andriasius",1622,1637,,,,
Albania,Shkodra,Benedikt Ursini,1626,,,,,
Albania,Shkodra,Francesco III. Cruta 1645,1640,circa,,,,
Albania,Shkodra,"Gregorio Frasini, O.F.M. Gregorio Frassina de Novara",1646,1656,,,,
Albania,Shkodra,Dominicus I. Andrijasevic,?,1639,,,,
Albania,Shkodra,Pjetër Bogdani,1656,1677,https://de.wikipedia.org/wiki/Pjet%C3%ABr_Bogdani,"Pjetër Bogdani (italienisch Pietro Bogdano, * um 1630 in Gur i Hasit bei Kukës; † Dezember 1689 in Priština) war Bischof von Shkodra und Erzbischof von Skopje sowie ein bedeutender Autor der frühen albanischen Literatur. Sein 1685 entstandenes Buch Cuneus Prophetarum ist das erste bedeutende Prosawerk in albanischer Sprache.  Pjetër Bogdanis Familie gehörte zur schmalen Elite der katholischen Albaner. Seine erste Ausbildung erhielt der junge Bogdani im Franziskanerkloster von Tschiprowzi im Nordwesten Bulgariens. Später studierte er am Illyrischen Seminar von Loreto in Italien. 1651–1654 wirkte er als Gemeindepfarrer im nordalbanischen Pult, danach studierte er bis 1656 am Seminar der Propagandakongregation in Rom, wo er die Doktorwürden sowohl in Philosophie als auch in Theologie erwarb.  Am 6. März 1656 wurde er zum Bischof von Shkodra und zum Administrator des Erzbistums Antivari ernannt. In Shkodra wirkte er bis 1677 als Bischof, die Administratur von Antivari versah er bis 1671. Während des Österreichisch-Türkischen Krieges musste Bogdani Shkodra verlassen. Als Oberhaupt der albanischen Katholiken galt er nicht zu Unrecht als Sympathisant der Habsburger. Von 1664 bis 1669 lebte er in den bei Shkodra gelegenen Dörfern Barbullush und Rjoll.  Am 8. November 1677 folgte er seinem Onkel Andrea Bogdani als Erzbischof von Skopje nach. Seine antitürkische Haltung, sein hohes Amt in der katholischen Kirche und nicht zuletzt weil er die Spitze der christlichen Rebellion 1690 in Kosovo bildete, musste Pjetër Bogdani von den osmanischen Machthabern nach Ragusa fliehen. Von dort ging er für einige Zeit nach Venedig und Padua. In Padua wurde Bogdani freundlich von Kardinal Gregorio Barbarigo aufgenommen, in dessen Diensten er 22 Jahre zuvor gestanden hatte. Kardinal Barbarigo war an der Kurie zuständig für die Angelegenheiten der katholischen Kirche in den Ländern des Ostens, und er interessierte sich für die Kulturen des Balkans und der Levante. Deshalb förderte er auch die literarische Tätigkeit Bogdanis und finanzierte den Druck von dessen Werken.  Nachdem Bogdani sein Hauptwerk Cuneus Prophetarum hatte in Padua drucken lassen, kehrte er im März 1686 auf den Balkan zurück. Dort engagierte er sich für den Aufstand der christlichen Bewohner gegen die osmanische Herrschaft. Als die österreichische Armee 1689 im Großen Türkenkrieg das Kosovo erreichte, führte er ihr mehrere tausend albanische Freiwillige zu, die an der Eroberung Prizrens teilnahmen. Im Dezember 1689 erlag Bogdani in Priština einer Krankheit und wurde in der dortigen Großen Moschee, die in eine Kirche umgewandelt wurde, begraben. Sein Grab wurde später von osmanischen Soldaten zerstört und die Gebeine auf der Straße entsorgt.  Der Cuneus Prophetarum (dt. „Die Schar der Propheten“) ist eine aus zwei Teilen bestehende theologische Abhandlung. Dem ersten Teil liegen Texte des Alten Testaments zugrunde, der zweite beschäftigt sich mit dem Leben Jesu. Zuerst befasst sich Bogdani mit der Erschaffung des Menschen. Dann folgt ein langer Abschnitt über die Prophetie, dem das Werk auch seinen Titel verdankt. Im Zentrum stehen die Propheten der Bibel, daneben sind in Versform auch die Vorhersagen von verschiedenen heidnischen Sibyllen aufgenommen, die nach Bogdanis Darstellung ebenso auf das Kommen des Messias hinweisen. Der neutestamentliche Teil behandelt in den einzelnen Kapiteln verschiedene Aspekte des Wirkens Christi: sein Leben, seine Wundertaten, den Tod am Kreuz, die Auferstehung und die Wiederkunft am Ende der Zeiten. Im Anhang finden sich ein kurzer Abschnitt aus dem Buch Daniel in acht verschiedenen Sprachen und eine kurze Familiengeschichte der Bogdani.  Pjetër Bogdani hatte das albanische Manuskript seines Buches schon fertig nach Padua mitgebracht. Vermutlich damit es die päpstlichen Zensurbehörden leichter überprüfen konnten, verlangte die Kongregation De Propaganda Fide vor der Drucklegung eine italienische Übersetzung. Daran arbeitete Bogdani im Jahr 1685. Schließlich wurde sein Buch zweisprachig gedruckt, wobei die beiden Versionen in Spalten nebeneinander standen. Der lange parallele Text ist bis heute eine wichtige Quelle für die Albanologie. Für den albanischen Text benutzte Bogdani das lateinische Alphabet, das er um einige kyrillische Buchstaben für besondere Laute seiner Muttersprache ergänzte. Als sprachliche Vorlagen dienten ihm die wenigen albanischsprachigen Bücher von Pjetër Budi, Lekë Matrënga und Frang Bardhi, die sich damals im Besitz der römischen Propagandakongregation befanden.  Der Cuneus Prophetarum wurde 1691 und 1702 in Venedig nachgedruckt. ","Pjetër Bogdani (Italian Pietro Bogdano, * 1630 in Gur i Hasit at Kukës, † December 1689 in Priština) was Bishop of Shkodra and Archbishop of Skopje and a major author of early Albanian literature. His 1635 book Cuneus Prophetarum is the first significant prose work in Albanian language. Pjetër Bogdani's family belonged to the narrow elite of Catholic Albanians. His first education was given by the young Bogdani in the Franciscan monastery of Chiprovtsi in northwestern Bulgaria. Later he studied at the Illyric Seminary of Loreto in Italy. 1651-1654 he worked as a parish priest in the North Albanian desk, then he studied until 1656 at the Seminary of the Propaganda Congregation in Rome, where he earned his doctorate in both philosophy and theology. On March 6, 1656 he was appointed bishop of Shkodra and administrator of the archbishopric Antivari. In Shkodra he worked until 1677 as a bishop, the administration of Antivari he provided until 1671. During the Austro-Turkish War Bogdani had to leave Shkodra. As head of the Albanian Catholics, he was not wrongly considered a sympathizer of the Habsburgs. From 1664 to 1669 he lived in the villages of Barbullush and Rjoll near Shkodra. On November 8, 1677, he succeeded his uncle Andrea Bogdani as Archbishop of Skopje. His anti-Turkish stance, his high office in the Catholic Church and not least because he was the head of the Christian rebellion in Kosovo in 1690, had to flee Pjetër Bogdani from the Ottoman rulers to Ragusa. From there he went to Venice and Padua for a while. In Padua Bogdani was kindly received by Cardinal Gregorio Barbarigo, in whose service he had been 22 years earlier. Cardinal Barbarigo was in charge of the affairs of the Catholic Church in the Eastern countries at the Curia, and he was interested in the cultures of the Balkans and the Levant. Therefore, he also promoted the literary activity of Bogdani and financed the printing of his works. After Bogdani had his major work Cuneus Prophetarum printed in Padua, he returned to the Balkans in March 1686. There he committed himself to the revolt of the Christian inhabitants against the Ottoman rule. When the Austrian army reached Kosovo in 1689 in the Great Turkish War, he led her several thousand Albanian volunteers who participated in the conquest of Prizren. In December 1689 Bogdani died in Pristina of a disease and was buried in the local Great Mosque, which was converted into a church. His grave was later destroyed by Ottoman soldiers and disposed of the bones on the street. The Cuneus Prophetarum is a two-part theological treatise. The first part is based on texts of the Old Testament, the second deals with the life of Jesus. First, Bogdani deals with the creation of man. Then follows a long section on prophecy, to which the work owes its title. In the center are the prophets of the Bible, in addition, the predictions of various pagan sibyls are included in verse form, which also point to the coming of the Messiah according to Bogdani's presentation. In the individual chapters, the New Testament part deals with various aspects of the work of Christ: his life, his miracles, the death on the cross, the resurrection, and the return at the end of time. Attached is a short section from the book of Daniel in eight different languages ​​and a short family history of the Bogdani. Pjetër Bogdani had already brought the Albanian manuscript of his book to Padua. Presumably to make it easier for the papal censors to verify, the Congregation De Propaganda Fide requested an Italian translation before going to press. That's what Bogdani was working on in 1685. Finally, his book was printed in two languages, the two versions standing side by side in columns. The long parallel text is still an important source for albanology. For the Albanian text Bogdani used the Latin alphabet, which he added to some Cyrillic letters for special sounds of his mother tongue. As linguistic templates served him the few Albanian -language books by Pjetër Budi, Lekë Matrënga and Frang Bardhi, which were then in the possession of the Roman propaganda Congregation. The Cuneus Prophetarum was reprinted in Venice in 1691 and 1702.",
Albania,Shkodra,Dominicus II. Babić Bubich,1677,1686,,,,
Albania,Shkodra,Andreas Galata,1686,1690,,,,
Albania,Shkodra,Marinus II. Grago,1690,1691,,,,
Albania,Shkodra,Anton II. Ndoc Vlladanji,1691,1693,,,,
Albania,Shkodra,Antonius III. de Nigris Negri,1693,1702,,,,
Albania,Sapa,Peter ,1291,,,,,
Albania,Sapa,Paul,?,1376,,,,
Albania,Sapa,"Benvenuto, O.F.M.",1376,?,,,,
Albania,Sapa,Pietro Zaccaria,1395,?,,,,
Albania,Sapa,Nicola 1422,1414,circa,,,,
Albania,Sapa,Michele,1422,1428,,,,
Albania,Sapa,"Pietro, O.S.B.",1425,1428,,,,
Albania,Sapa,Matteo Ermolao danach Bischof von Arbe,1433,1440,,,,
Albania,Sapa,Giorgio,1440,?,,,,
Albania,Sapa,"Emanuele, O.P. Barbarigo danach Bischof von Parenzo Apostolischer Administrator",1468,1471,,,,
Albania,Sapa,Bartolomeo Barbarigo danach Bischof von Parenzo Apostolischer Administrator,1468,1471,,,,
Albania,Sapa,Marino Summa,1473,?,,,,
Albania,Sapa,"Gabriele, O.F.M. 1489–1490 Apostolischer Administrator",1479,"?
Biagio",,,,
Albania,Sapa,Biagio Apostolischer Administrator,1489,1490,,,,
Albania,Sapa,Prosdocimo 1500,1490,circa,,,,
Albania,Sapa,Pietro Strebbigna,1503,1508,,,,
Albania,Sapa,"Domingo García, O.P.",1508,?,,,,
Albania,Sapa,Giorgio ?,,1513,,,,
Albania,Sapa,"Pierre Tallon, O.F.M.",1513, ?,,,,
Albania,Sapa,"Juan Buenaventura Valderrama, O.F.M.",1518, ?,,,,
Albania,Sapa,"Afonso Cavalheiro, O.F.M.Conv.",1521, ?,,,,
Albania,Sapa,Teobaldo Bianchi –1582,1560,,,,,
Albania,Sapa,Giorgio Palma –circa,1590,,,,,
Albania,Sapa,Nicola Bianchi –1617 oder,1618,,,,,
Albania,Sapa,Simoni Jeçi –1621,1620,,,,,
Albania,Sapa,Pietro Budi –1622,1621,,,,,
Albania,Sapa,Giorgio Bianchi –1635 danach Erzbischof von Bar,1623,,,,,
Albania,Sapa,Francesco Bianchi –1644,1635,,,,,
Albania,Sapa,"Simeone de Summis, O.F.M. –1672",1647,,,,,
Albania,Sapa,Stefano de Gaspare –1680,1673,,,,,
Albania,Sapa,Martin Jelić –1684,1682,,,,,
Albania,Sapa,Giorgio Teodori –1706,1685,,,,,
