Country,Diocese,Name,From,To,Bio Link,German Bio,English Bio,Archbishop
Ireland,Tuam,Eóin Ó Gráda,1364,1371,,,,
Ireland,Tuam,Gregorius Ó Mocháin I. vorher Bischof von Elphin,1372,1383,,,,
Ireland,Tuam,"Gregorius Ó Mocháin II. abgesetzt durch Papst Urban VI., †",1392,,,,,
Ireland,Tuam,William Ó Cormacáin danach Bischof von Clonfert,1386,1393,,,,
Ireland,Tuam,Muircheartach mac Pilib Ó Ceallaigh vorher Bischof von Clonfert,1393,1407,,,,
Ireland,Tuam,John Babingle danach Bischof von Anchory,1408,1410,,,,
Ireland,Tuam,Cornelius,1411,,,,,
Ireland,Tuam,John Bermingham Winfield,1430,1437,,,,
Ireland,Tuam,Tomás mac Muircheartaigh Ó Ceallaigh danach Bischof von Confert,1438,1441,,,,
Ireland,Tuam,John de Burgo,1441,1450,,,,
Ireland,Tuam,Donatus Ó Muireadhaigh O'Murray,1450,1485,,,,
Ireland,Tuam,Walter Blake danach Bischof von Clonmacnoise,1485,,,,,
Ireland,Tuam,William Seoighe Joyce,1485,1501,,,,
Ireland,Tuam,Philip Pinson,1503,,,,,
Ireland,Tuam,Muiris Ó Fithcheallaigh Maurice O’Fihely oder Maurice de Portu,1506,1513,,,,
Ireland,Tuam,Thomas O’Mullally irisch Tomás Ó Maolalaidh vorher Bischof von Clonmacnoise,1514,1536,,,,
Ireland,Tuam,Arthur O’Friel,1538,,,,,
Ireland,Tuam,Christopher Bodkin,1555,1572,,,,
Ireland,Tuam,William O’Mullally oder Lealy,1573,,,,,
Ireland,Tuam,Nicholas Skerrett,1580,1583,,,,
Ireland,Tuam,Miler O’Higgin,1586,1590,,,,
Ireland,Tuam,James O’Hely,1591,1595,,,,
Ireland,Tuam,Florence Conry,1609,1629,,,,
Ireland,Tuam,Malachy Malachias O’Queely,1630,1645,,,,
Ireland,Tuam,John de Burgo irisch Tomás Ó Maolalaidh vorher Bischof von Clonfert,1647,1667,,,,
Ireland,Tuam,James Lynch,1669,1713,,,,
Ireland,Ross,Curetán Bischof und Abt von Ross maic Bairend,690x710,,,,,
Ireland,Ross,Mac Bethad Macbeth,1127x1131,,,,,
Ireland,Ross,Simon Symeon,1147x1151,1155,,,,
Ireland,Ross,Gregor,1161,1195,,,,
Ireland,Ross,Reinald Macer Reginald,1195,1213,,,,
Ireland,Ross,Andreas de Moravia Elekt auch Bischof von Moray,1213x1214,,,,,
Ireland,Ross,Robert I.,1214,1249,,,,
Ireland,Ross,Robert II.,1249,1271,,,,
Ireland,Ross,Matthew,1272,1274,,,,
Ireland,Ross,Robert III. de Fyvin,1275,1292x1295,,,,
Ireland,Ross,Adam de Darlington Elekt,1292x1295,,,,,
Ireland,Ross,Thomas de Dundee,1293x1295,1325,,,,
Ireland,Ross,Roger,1325,1350,,,,
Ireland,Ross,Alexander Stewart,1350,1371,,,,
Ireland,Ross,Alexander Kylquhous,1371,1398,,,,
Ireland,Ross,Alexander de Waghorn,1398,1416x1418,,,,
Ireland,Ross,Thomas Lyell Griffin Yonge Gegenbischof vorher Bischof von Bangor,"Elekt
1418",1422,,,,
Ireland,Ross,Griffin Yonge Gegenbischof vorher Bischof von Bangor,1418,1422,,,,
Ireland,Ross,John Bullock,1418,1439x1440,,,,
Ireland,Ross,Andrew de Munro Elekt,1440,1441,,,,
Ireland,Ross,Thomas de Tullach Thomas Urquhart,1440,1460x1461,,,,
Ireland,Ross,Henry Cockburn,1461,1476,,,,
Ireland,Ross,John Woodman,1476,1480x1481,,,,
Ireland,Ross,William Elphinstone danach Bischof von Aberdeen,1481,1483,,,,
Ireland,Ross,Thomas Hay,1483,1488x1491,,,,
Ireland,Ross,John Guthrie,1491,1492x1494,,,,
Ireland,Ross,John Fraser,1497,1507,,,,
Ireland,Ross,Robert Cockburn danach Bischof von Dunkeld,1507,1524,,,,
Ireland,Ross,James Hay,1524,1538,,,,
Ireland,Ross,Robert Cairncross,1538,1545,,,,
Ireland,Ross,David Paniter,1547,1558,,,,
Ireland,Ross,Henry Sinclair,1558,1565,,,,
Ireland,Ross,John Lesley danach Bischof von Coutances,1566,1568/1573,https://de.wikipedia.org/wiki/John_Leslie_(Bischof),"John Leslie (auch John Lesley; * 29. September 1527 in Kingussie, Schottland; † 31. Mai 1596 in Guirtenburg bei Brüssel) war ein schottischer Geistlicher und Bischof von Ross. Er ist besonders durch seine Tätigkeit für Maria Stuart und als Geschichtsschreiber bekannt.  John Leslie war ein Sohn des Pfarrers Gavin Leslie. Er studierte an der Universität Aberdeen und wurde Magister Artium. 1538 erhielt er Dispensation, eine Pfründe zu bekleiden, obgleich er unehelicher Geburt war, wurde im Juni 1546 Akolyth an der Kathedrale von Aberdeen und später ebenda Präbendar. Nachdem er später noch zu Poitiers, zu Toulouse und zu Paris, wo er 1553 als Doktor der Rechte promovierte, studiert hatte, lehrte er ab etwa 1554 Kirchenrecht am King’s College, Aberdeen. 1558 wurde er ordiniert und Official (Stellvertreter) des Bischofs von Aberdeen. Er erhielt dann 1559 die Pfründe und Präbende Oyne.  In der Reformationszeit trat Leslie auf der Seite des Katholizismus auf. In der 1560 in Edinburgh abgehaltenen Disputation verteidigte er die römisch-katholische Kirche; John Knox und John Willock waren zwei seiner Opponenten. Im folgenden Jahr war er einer der Kommissare, die zur jungen Königin Maria Stuart entsandt wurden, um sie zwecks ihres Regierungsantritts nach Schottland zu bringen. Er kehrte in ihrem Gefolge zurück und wurde zum Geheimrat ernannt. 1565 wurde er Senator des Justizamtes und Abt von Lindores, 1566 Bischof von Ross und eines der 16 Mitglieder der zur Revision der schottischen Gesetze bestellten Kommission, worauf unter seiner Aufsicht die als die Black Acts bekannte Sammlung der schottischen Parlamentsakte (Actis and Constitutiounis  of the Realme of Scotland from the Reigne of James I) gedruckt wurde.  Bischof Leslie war einer der treuesten Anhänger der Königin Maria und während ihrer Gefangenschaft in England angestrengt für ihre Sache tätig. Er fungierte im Oktober 1568 als bedeutendster schottischer Kommissar während der erfolglosen Konferenz zu York  mit Kommissaren der englischen Königin Elisabeth I. Tudor. 1569 erschien er als Gesandter Marias am Hof Elisabeths I., um wegen des seiner Königin widerfahrenen Unrechts Beschwerde einzulegen. Als er kein Gehör fand, machte er Pläne für Marias Flucht. Er beteiligte sich schließlich an der Verschwörung von Roberto di Ridolfi, Elisabeth zu stürzen und  Maria zur englischen Königin zu machen. Hierbei war auch die Verheiratung Marias mit Thomas Howard, 4. Duke of Norfolk vorgesehen. Doch im April/Mai 1571 wurde das Komplott aufgedeckt und Lesley zuerst auf der Isle of Ely und später im Tower of London gefangen gesetzt. Seine im Oktober und November 1571 gemachten Geständnisse reichten zusammen mit weiteren Indizien aus, um Norfolk im Juni 1572 als Hochverräter hinrichten zu lassen.  Während seiner Abwesenheit von Schottland wurden Leslie seine Einkünfte aus seinem Bistum vorenthalten, so dass er in Armut geriet. In der Zeit seiner Gefangenschaft sammelte er unterdessen Material für seine Geschichte von Schottland. 1572 übergab er der Königin Maria zu ihrer Unterhaltung in der Gefangenschaft den letzten Teil dieses Werks, im schottischen Dialekt abgefasst. Auch schrieb er für ihren Gebrauch Piae Consolationes, von denen Maria einen Teil in französische Verse übersetzte.  1573 wurde Leslie zwar freigelassen, jedoch aus England verwiesen. Er begab sich nach Kontinentaleuropa und beschwor die Könige Frankreichs und Spaniens, den Papst und die deutschen Fürsten vergeblich, etwas Ernstliches zur Rettung seiner Herrin zu unternehmen. 1578 veröffentlichte er in Rom seine auch besonders wegen der eleganten Latinität geschätzte  Geschichte Schottlands unter dem Titel De origine, moribus et rebus gestis Scotorum.  1579 reiste Leslie nach Frankreich, wo der Erzbischof von Rouen,  Charles de Bourbon, ihn zu seinem Suffragan und Generalvikar ernannte. Auf der Reise zu seiner Diözese wurde er unterwegs verhaftet und musste ein Lösegeld von 3000 Pistolen entrichten, um seine Auslieferung an Elisabeth zu verhindern. Während der restlichen Regierungszeit Heinrichs III. wurde Leslie nicht weiter behelligt, aber nach der Thronbesteigung des protestantischen Königs Heinrichs IV. geriet er wieder in Trübsal. 1590 kam er erneut ins Gefängnis und hatte sich wieder mit demselben Lösegeld wie vorher loszukaufen. 1593 wurde er von Clemens VIII. zum Bischof von Coutances in der Normandie ernannt, konnte jedoch von seinem Stuhl nicht Besitz ergreifen. So besaß er die Erlaubnis, Bischof von Ross zu bleiben, bis ihm eine friedliche Übernahme der Diözese Coutances möglich sei. Er kehrte jedoch nie mehr nach Schottland zurück. Schließlich zog er sich ins Augustinerkloster Guirtenburg bei Brüssel zurück, wo er seine letzte Lebenszeit verbrachte und am 31. Mai 1596 im Alter von 68 Jahren starb.  Die meisten Schriften Leslies dienten der Verteidigung seiner Königin. Seine zehn Bücher umfassende Geschichte Schottlands beschreibt Ereignisse im Zeitraum von 1436 bis 1561. Sie beruht in ihren frühen Teilen im Wesentlichen auf den Darstellungen von Hector Boece und John Major, obwohl viele darin gemachte topographischen Angaben Leslies eigener Erfahrung entstammen. In den späteren Partien seines Geschichtswerks gibt Leslie vom katholischen Standpunkt aus einen völlig eigenständigen Bericht, der eine wertvolle Ergänzung und ein Korrektiv zu den Schriften von George Buchanan und John Knox bietet. Eine schottische Übersetzung von Leslies Werk verfasste 1596 James Dalrymple vom Schottenkloster in Regensburg. Sie wurde für die Scottish Text Society unter der Leitung von E. G. Cody in den Jahren 1888–1895 in zwei Bänden gedruckt. Thomas Thomson gab das Werk 1830 in Edinburgh für den Bannatyne Club als The History of Scotland, from the death of King James I. in the year 1436 to the year 1561 nach einem alten Manuskript aus dem Besitz des Earl of Lewen and Melville heraus. ",,
Ireland,Ross,Alexander Hepburn,1574,1578,,,,
Ireland,Ross,David Lindsay,1600,1613,,,,
Ireland,Ross,Patrick Lindsay danach Erzbischof von Glasgow,1613,1633,,,,
Ireland,Ross,John Maxwell,1633,1638,,,,
Ireland,Ross,Bistabgeschafft,1638,1661,,,,
Ireland,Ross,John Paterson,1662,1679,,,,
Ireland,Ross,Alexander Young vorher Bischof von Edinburgh,1679,1684,,,,
Ireland,Ross,James Ramsay vorher Bischof von Dunblane,1684,1689,,,,
Ireland,Raphoe,Oengus O'Lappin,959,,,,,
Ireland,Raphoe,Sean Ua Gaireadain,1111,,,,,
Ireland,Raphoe,Feilim Ua Sioda Felemy O Syda bis,1152,,,,,
Ireland,Raphoe,Muiredhach O'Cofley,1150,,,,,
Ireland,Raphoe,Giolla in Choimdedh Ua Carain  Gilbertus  bis auch Erzbischof von Armagh,1175,,,,,
Ireland,Raphoe, ?,1175,?1198,,,,
Ireland,Raphoe,Giolla oder Mael Isu Ua Doirig ,1198,?,,,,
Ireland,Raphoe,"Mael Padraig Ua Sgannail, O.P.  Patricius  auch Erzbischof von Armagh",1253,1261,,,,
Ireland,Raphoe,"Giovanni di Alneto, O.F.M. bis April",1265,,,,,
Ireland,Raphoe,"Cairbe Ua Sguaba, O.P. Cairpre O Scuapa bis Mai",1274,,,,,
Ireland,Raphoe,Fergal Ua Firghil  Florentius ,1275,1299,,,,
Ireland,Raphoe,Tomas Ua Naan,1306,,,,,
Ireland,Raphoe,Enri mac in Chrossain  Henricus ,1306,1319,,,,
Ireland,Raphoe,"Tomas Mac Carmaic Ui Dhonaill, O.Cist.",1319,1337,,,,
Ireland,Raphoe,Padraig Mac Moanghail,?,1366,,,,
Ireland,Raphoe,"Conor Mac Carmaic Ui Dhonaill, O.Cist. Conchobar Mac Carmaic Ui Domhnaill  Cornelius  bis Februar",1397,,,,,
Ireland,Raphoe,"Sean MacMeanmain, O.Cist.",1398,?,,,,
Ireland,Raphoe,Eoin Mac Carmaic John McCormic  Johannes  Robert Rubire,1400,"1419
1414",,,,
Ireland,Raphoe,Robert Rubire,1414,,,,,
Ireland,Raphoe,Lochlainn O Gallchoir I. Gallchobhair  Laurentius ,1420,1438,,,,
Ireland,Raphoe,Conor Mac Giolla Bhride Cornelius Mac Giolla Brighde 1442,1440,Juni,,,,
Ireland,Raphoe,Lochlainn O Gallchoir II. 1479,1443,November,,,,
Ireland,Raphoe,Johannes de'Rogerii 1482,1479,November,,,,
Ireland,Raphoe,Meanma Mac Carmacain  Menclaus Mac Carmail  6. Februar,1514,,,,,
Ireland,Raphoe,Conor O Cathain  Cornelius  11. Mai †,1550,,,,,
Ireland,Raphoe,Eamonn O Gallchoir Gallchobhair bis Februar,1543,,,,,
Ireland,Raphoe,Arthur O Gallchoir Gallagher bis August,1561,,,,,
Ireland,Raphoe,"Donal Mac Conghail Donald McGonagle, Donnell Magonigle, MacGongail, Mac Conghail bis September",1589,,,,,
Ireland,Raphoe,Niall O Baoill bis Februar Campbell,1603,,,,,
Ireland,Raphoe,Denis Campbell,1603,,,,,
Ireland,Raphoe,"John O'Cullenan, V.A. O'Gallagher Apostolischer Administrator
Fergus Laurence Lea Apostolischer Administrator",1695,1696,,,,
Ireland,Raphoe,Hugh O'Gallagher Apostolischer Administrator,1657,,,,,
Ireland,Raphoe,Fergus Laurence Lea Apostolischer Administrator,1695,1696,,,,
Ireland,Raphoe,"Vacant, Bistwird von Kapitularvikaren verwaltet",1661,1725,,,,
Ireland,Ossory,"Richard Ledred Ledrede, OFM Bischofsweihe April",1317,1360,,,,
Ireland,Ossory,"Thomas Peverel OCarm dann Bischof von Llandaff, Wales",1395,"1398,",,,,
Ireland,Ossory,Roger Appleby,1400,1404,,,,
Ireland,Ossory,John O’Hedian,1479,1487,,,,
Ireland,Ossory,Oliver Cantwell OP,1487,1526,,,,
Ireland,Ossory,Milo Baron Fitzgerald,1528,1551,,,,
Ireland,Ossory,John Balgus OCarm,1552,1563,,,,
Ireland,Ossory,John Tonory OSA,1554,1565,,,,
Ireland,Ossory,Thomas Strong danach Weihbischof in Santiago de Compostela,1582,1597,,,,
Ireland,Ossory,David Rothe,1618,1650,,,,
Ireland,Ossory,James O’Phelan,1669,1695,,,,
Ireland,Ossory,William D’Alton Daton,1696,1712,,,,
Ireland,Clonmacnoise,Baitan O'Cormac,663,,,,,
Ireland,Clonmacnoise,Joseph  von Rossmore ,839,,,,,
Ireland,Clonmacnoise,Tuathchar,889,,,,,
Ireland,Clonmacnoise,Maclodhar  Máel Odar ,890,,,,,
Ireland,Clonmacnoise,Cairbre Crom,904,,,,,
Ireland,Clonmacnoise,Loingsech,919,,,,,
Ireland,Clonmacnoise,Fer Dálach,922,,,,,
Ireland,Clonmacnoise,Dúnchad mac Suthainén,942,,,,,
Ireland,Clonmacnoise,Óenucán mac Écertaig,949,,,,,
Ireland,Clonmacnoise,Dúnadach mac Écertaig,955,,,,,
Ireland,Clonmacnoise,Donough I.,940,,,,,
Ireland,Clonmacnoise,Donough II.,953,,,,,
Ireland,Clonmacnoise,Cormae O Cillin,966,,,,,
Ireland,Clonmacnoise,Tuathal,971,,,,,
Ireland,Clonmacnoise,Máenach mac Máel Míchil,971,,,,,
Ireland,Clonmacnoise,Flann mac Máel Míchil,979,,,,,
Ireland,Clonmacnoise,Conaing O'Cosgraigh,998,,,,,
Ireland,Clonmacnoise,Male Poil,1001,,,,,
Ireland,Clonmacnoise,Conaing mac Áedacáin,1010,,,,,
Ireland,Clonmacnoise,Flaithbertach mac Loingsig,1038,,,,,
Ireland,Clonmacnoise,Célechair Mugdornach mac Cuinn na mBocht,1067,,,,,
Ireland,Clonmacnoise,O'Mallaen,1093,,,,,
Ireland,Clonmacnoise,Gilla Críst Ua hEchtigirn  Christian Aherne ,1104,,,,,
Ireland,Clonmacnoise,Muiredach Ua Máel Dúin,1105,,,,,
Ireland,Clonmacnoise,Domnall mac Flannacain Ua Dubthaig auch Bischof von Elphin,?1111,1136,,,,
Ireland,Clonmacnoise,Muirchertach Ua Maeluidir,1152,1187,,,,
Ireland,Clonmacnoise,Cathal Ua Maeileoin,,1207,,,,
Ireland,Clonmacnoise,Muirchertach Ua Muiricen,1207,1214,,,,
Ireland,Clonmacnoise,Aed O Maeileoin I.,1214,1220,,,,
Ireland,Clonmacnoise,"Máel Ruanaid Ua Modáin, †",1230,,,,,
Ireland,Clonmacnoise,Aed O Maeileoin II.  Elias ,1227,1236,,,,
Ireland,Clonmacnoise,Thomas Fitzpatrick,1236,1252,,,,
Ireland,Clonmacnoise,"Tomas O Cuinn, O.F.M.",1252,1278,,,,
Ireland,Clonmacnoise,O.F.M.,1280,"1289 ?,",,,,
Ireland,Clonmacnoise,Gilbert,1282,,,,,
Ireland,Clonmacnoise,"William O Dubhthaig, O.F.M.",1290,1297,,,,
Ireland,Clonmacnoise,"William O Finnein, O. Cist.",1298,1302,,,,
Ireland,Clonmacnoise,"Domhnall O Braein, O.F.M.",1303,...,,,,
Ireland,Clonmacnoise,Lughaidh O Dalaigh,1324,1337,,,,
Ireland,Clonmacnoise,"Henricus, O.P.",1337,...,,,,
Ireland,Clonmacnoise,"Simon, O.P.",1349,,,,,
Ireland,Clonmacnoise,Richard  Braybroke ,1369,1371,,,,
Ireland,Clonmacnoise,Hugo,1371,...,,,,
Ireland,Clonmacnoise,"Philippus O Maoil, †",1420,,,,,
Ireland,Clonmacnoise,"Milo Corr, O.F.M.",1389,1397,,,,
Ireland,Clonmacnoise,O'Gallagher,1397,,,,,
Ireland,Clonmacnoise,"Philip Nangle, O. Cist.",1397,1423,,,,
Ireland,Clonmacnoise,"David Prendergast, O. Cist.",1423,,,,,
Ireland,Clonmacnoise,Cormac Mac Cochlain  Cornelius ,1426,1444,,,,
Ireland,Clonmacnoise,Sean O Dalaigh,1444,1487,,,,
Ireland,Clonmacnoise,Thomas,1449,,,,,
Ireland,Clonmacnoise,Robert,1458,,,,,
Ireland,Clonmacnoise,William,1458,,,,,
Ireland,Clonmacnoise,John,1459,,,,,
Ireland,Clonmacnoise,James,1480,1486,,,,
Ireland,Clonmacnoise,Walter Blake,1487,1508,,,,
Ireland,Clonmacnoise,"Tomas O Maolalaidh  Thomas O'Mullally , O.F.M. danach Erzbischof von Tuam",1509,1514,,,,
Ireland,Clonmacnoise,"Quintin O h-Uiginn  O'Higgins , O.F.M.",1516,1539,,,,
Ireland,Clonmacnoise,"Richard O'Hogan, O.F.M.",1539,,,,,
Ireland,Clonmacnoise,"Florence Kirwan, O.F.M.",1539,1555,,,,
Ireland,Clonmacnoise,"Peter Wall  Wale , O.F.M.",1556,1568,,,,
Ireland,Clonmacnoise,	Alan 	Terence Coghlan Apostolischer Vikar,"Sullivan
1630",,,,,
Ireland,Clonmacnoise,	Terence Coghlan Apostolischer Vikar,1630,,,,,
Ireland,Clonmacnoise,"	Anthony MacGeoghegan, O.F.M. danach Bischof von 	William O'Shiel Apostolischer 	Moriarty Kearney Apostolischer Vikar","Vikar
1683",,,,,
Ireland,Clonmacnoise,	William O'Shiel Apostolischer Vikar,1657,,,,,
Ireland,Clonmacnoise,	Moriarty Kearney Apostolischer Vikar,1683,,,,,
Ireland,Clonmacnoise,	Gregory Fallon,1688,1698,,,,
Ireland,Ardagh,Mel,454,,,,,
Ireland,Ardagh,Erard,670,,,,,
Ireland,Ardagh,Faelghus,874,,,,,
Ireland,Ardagh,Cele,1048,,,,,
Ireland,Ardagh,"Mac Raith ua Morain, †",1168,,,,,
Ireland,Ardagh,Gilla Crist Ua hEothaig  Christianus ,1172,1178,,,,
Ireland,Ardagh,O’Tirlenain,1187,,,,,
Ireland,Ardagh,"ua hEislinnen, †",1188,,,,,
Ireland,Ardagh,"Annud O Muiredaig  Adam , †",1216,,,,,
Ireland,Ardagh,Robert OCist,1217,1224,,,,
Ireland,Ardagh,Simon Magraith  MacBath oder MacGeoffrey ,1224,1229,,,,
Ireland,Ardagh,Joseph mac Teichthechain  Joseph Mac Eódaig 'Magoday' ,1228,1230,,,,
Ireland,Ardagh,Mac Raith Mac Serraig,1229,1230,,,,
Ireland,Ardagh,Thomas,1230,,,,,
Ireland,Ardagh,Gilla Isu mac in Scelaige O Tormaid  Gelasius ,1232,1237,,,,
Ireland,Ardagh,Iocelinus OCist,1232,1237,,,,
Ireland,Ardagh,Brendan Mac Teichthechain  Brendán Mac Eódaig 'Magoday' ,1238,1252,,,,
Ireland,Ardagh,Milo von Dunstable,1256,1288,,,,
Ireland,Ardagh,Matha O’hEothaig  Matthäus ,1290,1322,,,,
Ireland,Ardagh,Robert Wirsop OESA danach Bischof von Connor,1323,,,,,
Ireland,Ardagh,Seoan Mac Eoaigh  John Magee ,1324,1343,,,,
Ireland,Ardagh,"Eoghan O Ferghail  Audovenus, Owen O’Ferral, Maolsheachlainn ",1347,1367,,,,
Ireland,Ardagh,Uilliam Mac Carmaic  William MacCarmaic ,1368,1373,,,,
Ireland,Ardagh,Cairbre O’Ferghail  Karl O’Ferrall ,1373,1378,,,,
Ireland,Ardagh,John Aubrey OP,1373,,,,,
Ireland,Ardagh,Henry Nony OP,1392,,,,,
Ireland,Ardagh,Comedinus Mac Bradaigh  Gilbert MacBrady ,1396,1400,,,,
Ireland,Ardagh,Adam Leyns OP,1400,1416,,,,
Ireland,Ardagh,Conchobar O’Ferghail  Cornelius O’Ferrall ,1419,1423,,,,
Ireland,Ardagh,Risdeard O’Ferghail OCist  Richard O’Ferrall ,1425,1444,,,,
Ireland,Ardagh,O’Murtry  Mac Muircheartaigh  keine Weihe,1444,1445,,,,
Ireland,Ardagh,Cormac Mac Shamhradhain OSA,1445,1462,,,,
Ireland,Ardagh,Seaan O’Ferghail  John O’Ferrall ,1462,,,,,
Ireland,Ardagh,Donatus O’Ferghail,1467,1469,,,,
Ireland,Ardagh,Uilliam O’Ferghail OCist  William O’Ferrall ,1482,1516,,,,
Ireland,Ardagh,"Ruaidhrí Ó Máel Eóin  Ruaidri O’Maoileoin, Rory O’Mallone, Roger O Melleine ",1517,1540,,,,
Ireland,Ardagh,Patrick MacMahon OFM,1541,1572,,,,
Ireland,Ardagh,Richard Brady OFM danach Bischof von Kilmore,1576,1580,,,,
Ireland,Ardagh,Edmund MacGauran Magauran danach Erzbischof von Armagh,1581,1587,,,,
Ireland,Ardagh,Sedisvakanz 	John Gaffney Apostolischer Cornelius Gaffney Apostolischer Vikar,"Vikar
1637",,,,,
Ireland,Ardagh,	John Gaffney Apostolischer Vikar,1622,1637,,,,
Ireland,Ardagh,Cornelius Gaffney Apostolischer Vikar,1637,,,,,
