Country,Diocese,Name,From,To,Bio Link,German Bio,English Bio,Archbishop
Greece,Athens,Leo II. bis,1069,,,,,
Greece,Athens,Johann V.,1087,,,,,
Greece,Athens,Nicetas III. bis,1103,,,,,
Greece,Athens,Nicephorus,1112,,,,,
Greece,Athens,Georg II.,1156/57,,,,,
Greece,Athens,Nicholas I.,1166,1172?,,,,
Greece,Athens,Georg III.,1172,,,,,
Greece,Athens,Georg IV. bis,1180,,,,,
Greece,Athens,Michael III. Choniates,1182,1204/22,https://de.wikipedia.org/wiki/Michael_Choniates,"Michael Akominatos (* um 1138 in Chonai; † ca. 1222 auf Keos), nach seinem Geburtsort genannt Choniates, war griechisch-orthodoxer Metropolit von Athen. Er war der ältere Bruder des Historikers Niketas Choniates.  Um 1138 geboren in Chonai, dem antiken Kolossai, erhielt Michael seine Bildung in der Hauptstadt Konstantinopel. Zunächst beim Patriarchen beschäftigt wurde er 1182 Metropolit von Athen. Als die Kreuzfahrer 1204 Konstantinopel eroberten und eine lateinische Hierarchie einrichteten, zog sich Choniates auf die Insel Keos zurück, wo er ca. 1222 starb. ",,
Greece,Athens,Meletius I.,1275,1289,,,,
Greece,Athens,Elias,1300,,,,,
Greece,Athens,Neophytus I.,1336,,,,,
Greece,Athens,Anthimus I. bis,1366,,,,,
Greece,Athens,Nicodemus ab,1371,,,,,
Greece,Athens,Dorotheus I.,1387,,,,,
Greece,Athens,Makarius I.,1394/95,,,,,
Greece,Athens,Gerbasius,1432,,,,,
Greece,Athens,Phantinus,1440,1443?,,,,
Greece,Athens,Theodor,1453,,,,,
Greece,Athens,Isidore,1456,,,,,
Greece,Athens,Dorotheus II.,1472,,,,,
Greece,Athens,Anthimus II.,1489,,,,,
Greece,Athens,Neophytus II.,1492,,,,,
Greece,Athens,Lavrentius,1528,1546,,,,
Greece,Athens,Callistus,1550,1564,,,,
Greece,Athens,Sophronius I.,1565,1570?,,,,
Greece,Athens,Nicanor,1574,1592,,,,
Greece,Athens,Theophanes I.,1592,1597,,,,
Greece,Athens,Neophytus III.,1597,1602,,,,
Greece,Athens,Samuel,1602,,,,,
Greece,Athens,Nathaniel,1602,1606,,,,
Greece,Athens,Anthimus III.,1606,1611?,,,,
Greece,Athens,Kyril I.,1611,1619?,,,,
Greece,Athens,Metrophanes,1619,1620?,,,,
Greece,Athens,Theophanes II.,1620?,1633,,,,
Greece,Athens,Sophronius II.,1633,1636,,,,
Greece,Athens,Daniel,1636,1665,,,,
Greece,Athens,Anthimus IV.,1665,1676,,,,
Greece,Athens,Iakovos I.,1676,1686,,,,
Greece,Athens,Athanasius II.,1686,1689,,,,
Greece,Athens,Makarius II.,1689,1693,,,,
Greece,Athens,Anthimus V.,1693,1699,,,,
Greece,Athens,Kyril II.,1699,1703,,,,
Greece,Syros,"Pietro, O.Cist. –1292",1275,,,,,
Greece,Syros,Teodorico –1324/1328,1294,,,,,
Greece,Syros,Giacomo di Danimarca,1312, ?,,,,
Greece,Syros,Angelino,1350, ?,,,,
Greece,Syros,"Giovanni Canali, O.F.M.",1364,,,,,
Greece,Syros,"Gualtiero di Polema, O.F.M. –1410 danach Bischof von Milos ?",1398,,,,,
Greece,Syros,Pantaleone –1418 danach Bischof von Naxos,1410,,,,,
Greece,Syros,"Nicola, O.Carm. –1420",1419,,,,,
Greece,Syros,"Antonio, O.P. –1440",1420,,,,,
Greece,Syros,"Giovanni, O.E.S.A.",1455, ?,,,,
Greece,Syros,"Benedetto di Adria, O.P.",1450, ?,,,,
Greece,Syros,Antonio di Medio –1537,1501,,,,,
Greece,Syros,Nicola di Veglia –1554,1537,,,,,
Greece,Syros,Nicola Guasco,1554, ?,,,,
Greece,Syros,"Benedetto di Chio, O.P. –1591",1583,,,,,
Greece,Syros,"Agostino Gisolfi, O.P. –1607",1592,,,,,
Greece,Syros,"Giovanni Andrea Carga, O.P. –1617",1607,,,,,
Greece,Syros,"Giovanni Girardi, O.F.M.Obs. –1624",1619,,,,,
Greece,Syros,"Domenico Marengo, O.F.M.Obs. –1645",1625,,,,,
Greece,Syros,"Giovanni Mihele de Curtis, O.Carm. –1655",1647,,,,,
Greece,Syros,Giuseppe Guarci –1690,1655,,,,,
Greece,Syros,Antonio Giustiniani –1701 danach Erzbischof von Naxos,1694,,,,,
Greece,Milos,"Bernardo Lauro OP, dann Bischof von Santorini",1583,"1585,",,,,
Greece,Milos,"Franciscus Optimates OFM,",1602,1610,,,,
Greece,Milos,"Nicolaus Lesdos,",1611,1624,,,,
Greece,Milos,"Hyacinthus Arnolfini OFM,",1625,…,,,,
Greece,Milos,"Michael de Bernardis OFM,",1629,1634,,,,
Greece,Milos,"Hieronymus de Patavio,",1634,…,,,,
Greece,Milos,"Antonius Serra,",1642,…,,,,
Greece,Milos,"Giovanni Antonio de Camillis,",1669,1698,,,,
Greece,Milos,"Pius Bonifacius Gams, Series episcoporEcclesiae Catholicae, Leipzig S.",449,,https://de.wikipedia.org/wiki/Pius_Bonifacius_Gams,"Pius Bonifacius Gams OSB (* 23. Januar 1816 in Mittelbuch; † 11. Mai 1892 in München; Taufname: Bonifazius Gams) war ein deutscher römisch-katholischer Theologe, Geistlicher und Kirchenhistoriker.  Gams absolvierte von 1826 bis 1834 das Gymnasium in Biberach an der Riß und Rottweil, studierte dann von 1834 bis 1838 Philosophie und Theologie an der Universität Tübingen. 1838 erhielt er den Preis der theologischen Fakultät und den 1. homiletischen Preis. An das Studium anschließend trat er in das Priesterseminar Rottenburg ein und wurde am 11. September 1839 dort durch Bischof Johann Baptist von Keller zum Priester geweiht. Er wurde zunächst Vikar in Aichstetten, ab 1840 in Gmünd und dann ab 1841 in Horb am Neckar. In den Jahren 1842 bis 1843 machte er eine wissenschaftliche Reise über München, Berlin und Paris. Nach seiner Rückkehr im April 1844 wurde er Pfarrverweser in Wurmlingen und im Dezember 1844 Professoratsverweser in Rottweil. 1845 wechselte er an die Lateinschule in Gmünd.   Am 1. Mai 1847 wurde Gams als Professor an die theologisch-philosophische Lehranstalt in Hildesheim berufen, wo er Philosophie und allgemeine Weltgeschichte lehrte. Dort war er neben unter anderem Wenzeslaus Mattes Mitbegründer und Mitherausgeber der Theologischen Monatschrift. Die katholisch-theologische Fakultät in Tübingen verlieh ihm die Ehrendoktorwürde (Dr. theol. h.c.). Neben seiner Lehrtätigkeit und der wissenschaftlichen Tätigkeit half er in Hildesheim auch in der Seelsorge aus und gründete 1853 das in Hildesheim erscheinende Katholische Sonntagsblatt.   Im August 1855 legte Bonifazius Gams die Professur nieder und trat am 29. September 1855 in der Abtei St. Bonifaz in München in den Benediktinerorden ein. Am 5. Oktober 1856 legte er die Profess ab. Im Orden erhielt er den Namen Pius, wobei er seine Werke unter dem Namen Pius Bonifacius veröffentlichte. Im Orden wirkte er als Prediger und in der Seelsorge in Pfarrei St. Bonifaz. Außerdem bekleidete er die Ämter eines Novizenmeisters, Subpriors und Priors. Daneben behielt er seine wissenschaftliche Tätigkeit aufrecht. In den Jahren 1864 und 1865 machte er eine längere Forschungsreise nach Spanien. In den letzten Lebensjahren erblindete er.  1873 veröffentlichte Gams die erste Ausgabe seines Handbuches Series Episcoporum Ecclesiae Catholicae quotquot innotuerunt a beato Petro apostolo, das inhaltlich über den Titel Abfolge der Bischöfe der katholischen Kirche hinausgeht.[1] Es war die damals umfassendste Gesamtübersicht über die katholische Kirche weltweit,[2] samt statistischer Angaben, ein Handbuch der (katholischen) Kirchenkunde, das – durch aktualisierte Neuausgaben – bis ins 20. Jahrhundert ohnegleichen blieb.[3] Ausführlich (auf 72 Seiten) wird z. B. die Kirche in „Germania“ in Geschichte und Gegenwart dargestellt.[4]  Neben unzähligen Aufsätzen schrieb er regelmäßig Beiträge für Lexika, so hat er unter anderem Artikel für das Allgemeine Kirchenlexikon von Joseph Aschbach verfasst, das von 1846 bis 1850 in Frankfurt am Main erschien.  Weitere Schriften: ",,
Greece,Krete,?,1213,,,,,
Greece,Krete,Giovanni Querini ? danach Bischof von Ferrara,,1252,,,,
Greece,Krete,"Angelo Maltraverso, O.P. –1255 danach Patriarch von Grado",1252,,,,,
Greece,Krete,Leonardo Pantaleo –1268,1260,,,,,
Greece,Krete,"Matteo, O.P.",1289, ?,,,,
Greece,Krete,Angelo Beacqua,1294, ?,,,,
Greece,Krete,Leonardo Faliero –1307,1302,,,,,
Greece,Krete,Nicola –1314 ?,1308,,,,,
Greece,Krete,"Alessandro di Sant'Elpidio, O.E.S.A. –1334",1314,,,,,
Greece,Krete,"Egidio di Gallutiis, O.P. –1340",1334,,,,,
Greece,Krete,Francesco Michiel –1349,1342,,,,,
Greece,Krete,"Heiliger Pietro Tommaso, O.Carm. –1364 danach Patriarch von Konstantinopel",1363,,,,,
Greece,Krete,Seliger Francesco Querini –1367 danach Patriarch von Grado,1364,,,,,
Greece,Krete,Antonio Negri,1369, ?,,,,
Greece,Krete,Pietro,1375, ?,,,,
Greece,Krete,Matteo,1378, ?,,,,
Greece,Krete,Antonio Contareno –1387,1386,,,,,
Greece,Krete,Leonardo Dolfin –1392 danach Bischof von Castello,1387,,,,,
Greece,Krete,Marco Giustiniani –1405,1392,,,,,
Greece,Krete,Francesco Pavoni –1407 ?,1406,,,,,
Greece,Krete,Marco Marini,1407, ?,,,,
Greece,Krete,Leonardo Dolfin –1415,1408,,,,,
Greece,Krete,Pietro Donato –1425 danach Bischof von Castello,1415,,,,,
Greece,Krete,Fantino Valaresso –1443,1425,,,,,
Greece,Krete,Fantino Dandolo –1448 danach Bischof von Padua,1444,,,,,
Greece,Krete,Filippo Paruta –1458,1448,,,,,
Greece,Krete,Gerolamo Landi –1493 oder,1494,,,,,
Greece,Krete,Andrea Landi –1505,1494,,,,,
Greece,Krete,"Giovanni Landi –1534 ?
Lorenzo Campeggi –1535 Apostolischer Administrator",1534,,,,,
Greece,Krete,Lorenzo Campeggi –1535 Apostolischer Administrator,1534,,https://de.wikipedia.org/wiki/Lorenzo_Campeggi,"Lorenzo Campeggi (* 1474 in Mailand; † 25. Juli 1539 in Rom), weniger korrekt bisweilen auch Campeggio, war ein italienischer Jurist und Kardinal.  Der älteste Sohn des berühmten Juristen Giovanni Zaccaria Campeggi studierte die Rechte in Padua, lehrte von 1496 bis 1499 in Venedig und wurde 1500 Professor an der Universität Bologna, im gleichen Jahr heiratete er Francesca Guastavillani. Der Ehe entstammten drei Söhne und zwei Töchter, der 1504 geborene Alessandro wurde ebenfalls Bischof von Bologna und Kardinal. Nach dem Tod seiner Gattin 1509 trat Lorenzo in den geistlichen Stand und wurde von Papst Julius II., dem die Familie Campeggi mit zur Herrschaft über Bologna verholfen hatte, zunächst zum Auditor der Rota ernannt, aber bereits ein halbes Jahr später als Nuntius zu Maximilian I. gesandt, wo er die Unterstützung des Gurker Bischofs Matthäus Lang fand. 1512 wurde Campeggi zum Bischof von Feltre ernannt und als Nuntius zunächst nach Mailand, dann 1513 erneut ins Reich geschickt. Papst Leo X. kreierte ihn 1517 zum Kardinal und ernannte ihn 1518 zum Kardinalpriester der Titelkirche San Tommaso in Parione, 1519 von Sant’Anastasia. Clemens VII. übertrug ihm 1528 Santa Maria in Trastevere. Noch von Clemens VII. wurde er 1534 in die Klasse der Kardinalbischöfe aufgenommen.  1519 ging er als päpstlicher Legat gegen den anfänglichen Widerstands des Kardinals Wolsey nach England, wo ihm Heinrich VIII. eine Exspektanz auf das Bistum Salisbury verlieh und einen Palast in Rom schenkte[1]. Heinrich VIII. ernannte ihn 1523 zum Kardinalprotektor von England[2]. Der neue Papst Clemens VII. übertrug ihm 1523 das Bistum Bologna, das bis 1563 in Familienbesitz bleiben sollte. Campeggis bekannteste Sendung ist die an den Reichstag von Nürnberg 1524, wo er den entschiedenen Forderungen der Stände nach einer Kirchenreform geschickt auszuweichen wusste, während er gleichzeitig beim Regensburger Konvent einige deutsche Fürsten für einen festen Anschluss an den Papst gewann. Eine neue Mission nach England, um Heinrich VIII. von der Absicht einer Ehescheidung abzubringen oder Katharina zu freiwilligem Verzicht zu bewegen, war dagegen erfolglos (1528). Nachdem er der Krönung Karls V. in Bologna beigewohnt hatte, begleitete er den Kaiser 1530 auf den Reichstag zu Augsburg, wo er denselben zur Unnachgiebigkeit gegen die Protestanten und im Notfall zur Gewalt antrieb. Nachdem er 1534 für die Wahl Pauls III. eifrig gewirkt hatte, starb er 1539.  Sein Bruder Tommaso Campeggi begleitete ihn auf mehreren Missionen, folgte ihm als Bischof von Feltre, nahm als päpstlicher Nuntius am  Wormser Religionsgespräch (1540/41) teil und war in der ersten Zeit des Trienter Konzils päpstlicher Legat. Er starb 1564. ",,
Greece,Krete,Pietro Landi –1575,1536,,,,,
Greece,Krete,Lorenzo Vitturi –1597,1576,,,,,
Greece,Krete,Tommaso Contarini –1604,1597,,,,,
Greece,Krete,Aloisio Grimani –1620,1605,,,,,
